"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","clade","Accession"
"KY210238",2.93206123961401,3.78396113788972,1.67871773721373,0.498778993679015,1.60720878883729,-1.04868189124989,-0.212903623140348,-0.758683952668192,-0.395069241590846,-0.0592102837822488,1.24537953505087,-0.0963558190528653,-0.481728810844764,0.354676262648994,-0.288820260755063,-0.0546259900517231,-0.116020437968904,0.0279453529615654,0.0791073164871833,0.0682694198534089,0.153899638722068,0.0647238908092295,0.00713801571669143,0.0184360039407968,0.0583129005438414,-0.0548713657373885,0.00358424479656989,0.0401907456994145,0.108525705822449,-0.0618535588427648,0.0182922783863397,0.102492049554271,0.015056007101622,-0.120575772780214,0.00510123808877749,-0.043858954734141,0.00155175511918018,-0.038559264486636,-0.0343446250841074,-0.0642249374684245,0.000318446890545768,0.000142595304489405,-0.000147039950802824,-7.4892486753982e-05,-8.09614989300841e-05,-4.51571261315032e-05,-0.000342673064475257,-6.84492763660587e-06,1.84198074984948e-14,-7.45415902713949e-16,4.20070776219622e-17,-5.74266022330826e-17,-2.48574269438316e-16,-4.28717498047579e-18,4.48860485168385e-17,-8.35923160814533e-18,4.56760776417412e-16,"Cosmo AF1b","KY210238"
"KY210239",2.93206123961401,3.78396113788972,1.67871773721373,0.498778993679015,1.60720878883729,-1.04868189124989,-0.212903623140348,-0.758683952668192,-0.395069241590846,-0.0592102837822488,1.24537953505087,-0.0963558190528653,-0.481728810844764,0.354676262648994,-0.288820260755063,-0.0546259900517231,-0.116020437968904,0.0279453529615654,0.0791073164871833,0.0682694198534089,0.153899638722068,0.0647238908092295,0.00713801571669143,0.0184360039407968,0.0583129005438414,-0.0548713657373885,0.00358424479656989,0.0401907456994145,0.108525705822449,-0.0618535588427648,0.0182922783863397,0.102492049554271,0.015056007101622,-0.120575772780214,0.00510123808877749,-0.043858954734141,0.00155175511918018,-0.038559264486636,-0.0343446250841074,-0.0642249374684245,0.000318446890545768,0.000142595304489405,-0.000147039950802824,-7.4892486753982e-05,-8.09614989300841e-05,-4.51571261315032e-05,-0.000342673064475257,-6.84492763660587e-06,1.84198074984948e-14,-7.45415902713949e-16,4.20070776219622e-17,-5.74266022330826e-17,-2.48574269438316e-16,-4.28717498047579e-18,4.48860485168385e-17,-8.35923160814533e-18,4.56760776417412e-16,"Cosmo AF1b","KY210239"
"KY210243",3.08898887740062,3.77713807846047,1.64778354352002,0.583856216163589,1.64884959098634,-1.13654459172171,-0.177412468664963,-0.760186842151789,-0.273678713860763,-0.426338331856947,1.01825431954276,-0.0864207939832465,-0.413910701484245,0.415072287223658,-0.245045282322881,-0.228920562721415,-0.116605145913478,0.126227491081358,0.203669678543213,0.278918733584092,0.192451421261508,0.317962208470417,-0.0720478961367244,0.0340988903473162,0.345442295556475,-0.143624439790553,-0.0196942948669597,-0.0631122711701446,0.302830927552297,-0.235126572856906,-0.0648987910763767,-0.130742674851664,-0.084700420115629,-0.116114415089561,0.118738608439446,0.0137541785173996,0.0372800875295417,0.0592250324742653,-0.0614709397342318,0.0422021442393885,0.000451129381964669,0.000215930167812853,-5.33107714614069e-05,0.000155151165268856,-0.000114370506407143,-0.00125461634717893,-0.000627290055162971,-2.92098253037656e-05,1.83087851960323e-14,-8.56438205176464e-16,-1.24526376071811e-16,-2.96710266174537e-17,1.40003789180489e-16,-5.97983262117336e-17,1.55908350979354e-16,-8.35923160814533e-18,5.67783078879928e-16,"Cosmo AF1b","KY210243"
"KY210244",2.65159960286308,4.15804749354066,1.55800285123035,0.501410654861569,1.51305891243955,-0.68433930734702,-0.421529536110782,-0.334572475562458,-0.997397123277881,-0.333741882181041,1.47213624962367,0.233008310950993,0.485704111844024,0.0329735246706387,-0.149535304111433,-0.504262010869886,0.0152090191202269,-0.530337673670248,-0.0866673185809552,0.590849505386357,-0.133865374874651,0.202784447797499,-0.298867631043783,0.107218814879873,-0.244475986308243,0.0470678308875306,-0.285024977068778,0.0382052487822373,-0.0367860577544103,-0.0239585975043461,0.190169390913611,-0.00922127023591284,-0.0998710833003029,0.0230644892016066,-0.042562867276504,-0.156713178992418,-0.0316035088365189,-0.0888838508293211,0.0642194709361114,0.0599699972885196,-0.000103650558959967,-0.00171519755707367,-0.000750086125651588,4.33742346849324e-05,0.000192288475531424,0.000475905537773479,4.66376829482861e-05,-2.17699752684009e-05,1.85863409521886e-14,-6.34393600251433e-16,-1.35040736092956e-17,2.79109752106418e-16,-3.45718784093017e-16,-3.20427505961047e-17,1.83663926594983e-16,-1.33259321878475e-16,3.45738473954896e-16,"Cosmo AF1b","KY210244"
"KY210245",2.56769975995049,3.20135427391088,-1.91205681848443,-2.06005296935541,-1.85892077004647,1.93596021829322,0.949915467283287,0.72560275538235,-0.332440829138095,-0.514615833147293,0.590538040117106,-0.0629914662423066,-1.88267939541978,-0.178307387391882,1.44165663374468,-0.791063453291919,0.562188058928722,-0.193080262292947,-1.50562266818948,-0.471147124375606,0.700618725749242,1.02334960521068,-0.0387154154956717,0.0181590932882699,0.431434677497681,-0.0513650890589452,0.119914259124106,0.304163191081678,0.197788141431677,-0.180796457119564,-0.0312961941255017,-0.40608216140174,0.150196798129239,-0.130034992299002,-0.0283987095549918,0.05018238045877,0.147333408677265,-0.130710224604699,0.173034707034312,0.0267601191932365,-0.0031431110995752,-0.000926899449070247,0.00127646110679216,-2.6769216637936e-05,-6.25294638734731e-05,-0.000333449995203797,0.000108891568936194,-6.07377790780293e-06,1.89849212597661e-14,7.76491984804822e-16,1.62647646737781e-17,-5.95054022908451e-17,3.48824226720164e-16,1.61156962005953e-16,1.34703347897415e-16,-3.54245887475548e-16,2.651477349801e-16,"Cosmo AF1b","KY210245"
"KY210247",2.82495531775372,3.91995488888239,1.63217690981449,0.317325265515668,1.49335046026078,-0.916197521368935,-0.0252058063044706,-0.561098914316128,-0.569013726956361,-0.267595362245271,1.29101730924779,-0.303043111261581,-0.850285469412889,0.0431640090325992,-0.212635649391919,-0.149264941034155,0.0658505638148644,-0.00842572426693928,-0.305526766936718,0.108798040097569,0.219236693116389,0.40656828705724,0.55017787066952,-0.0142647223055232,0.068543494697751,-0.0606923450128184,0.181947036532801,-0.170116955345078,0.0879689237293874,-0.0472723458302623,-0.0285620348041041,0.111665799843904,0.165258570242694,-0.0868470027050338,0.173528594834794,0.035722642425985,-0.0390441476076945,-0.055607734398553,0.0456971265010015,-0.0607230905141504,0.000663670821524126,0.0017769834419042,0.000511963728326531,-0.00054703759572063,-0.000685046441530198,-6.45774056575782e-05,-0.000541997779926179,6.8360006730614e-06,1.85308298009573e-14,-8.00927053945206e-16,1.25273804468849e-16,-8.51821778487115e-17,-1.93063118207058e-16,-4.28717498047579e-18,1.55908350979354e-16,-8.35923160814533e-18,4.56760776417412e-16,"Cosmo AF1b","KY210247"
"KY210248",2.65159960286308,4.15804749354066,1.55800285123035,0.501410654861569,1.51305891243955,-0.68433930734702,-0.421529536110782,-0.334572475562458,-0.997397123277881,-0.333741882181041,1.47213624962367,0.233008310950993,0.485704111844024,0.0329735246706387,-0.149535304111433,-0.504262010869886,0.0152090191202269,-0.530337673670248,-0.0866673185809552,0.590849505386357,-0.133865374874651,0.202784447797499,-0.298867631043783,0.107218814879873,-0.244475986308243,0.0470678308875306,-0.285024977068778,0.0382052487822373,-0.0367860577544103,-0.0239585975043461,0.190169390913611,-0.00922127023591284,-0.0998710833003029,0.0230644892016066,-0.042562867276504,-0.156713178992418,-0.0316035088365189,-0.0888838508293211,0.0642194709361114,0.0599699972885196,-0.000103650558959967,-0.00171519755707367,-0.000750086125651588,4.33742346849324e-05,0.000192288475531424,0.000475905537773479,4.66376829482861e-05,-2.17699752684009e-05,1.85863409521886e-14,-6.34393600251433e-16,-1.35040736092956e-17,2.79109752106418e-16,-3.45718784093017e-16,-3.20427505961047e-17,1.83663926594983e-16,-1.33259321878475e-16,3.45738473954896e-16,"Cosmo AF1b","KY210248"
"KY210249",2.71980583405227,3.71691977375146,1.56041984390287,0.549113279288576,1.89769268530028,-0.624792798633018,-0.262868504917437,-0.812636039959192,-0.646470752497063,-0.311552057074912,1.36940499909729,-0.182561605015696,-0.339524069823441,0.528600791348271,-0.271188491809308,-0.152089506531592,-0.389156208928436,-0.31514947406627,0.142001803136263,0.385702892028363,0.222517780228562,0.143795788052332,-0.0230282484719269,0.0666961228376784,-0.097876904808444,0.00560131483883654,-0.0145909807581839,-0.0526041254149609,0.0160864788680292,0.0697231405067209,0.152711441788605,0.0494688429155273,-0.0349955537283503,0.0276384945264666,-0.0433152283541513,-0.148794503402887,-0.011344813259342,-0.0316229307535428,0.0330009510034779,-0.0541491028923063,-0.000119714614638161,0.000332379838323838,-0.000183820179263001,7.11858330694022e-06,-9.22530444385039e-05,6.11327750002657e-05,-0.000309281446744619,-1.77199128018913e-05,1.83642963472636e-14,-8.56438205176464e-16,4.20070776219622e-17,1.55399595012883e-18,-1.79185330399244e-16,-8.75539018273624e-17,7.26416241324674e-17,-1.05503746262847e-16,4.56760776417412e-16,"Cosmo AF1b","KY210249"
"KY210250",2.93206123961401,3.78396113788972,1.67871773721373,0.498778993679015,1.60720878883729,-1.04868189124989,-0.212903623140348,-0.758683952668192,-0.395069241590846,-0.0592102837822488,1.24537953505087,-0.0963558190528653,-0.481728810844764,0.354676262648994,-0.288820260755063,-0.0546259900517231,-0.116020437968904,0.0279453529615654,0.0791073164871833,0.0682694198534089,0.153899638722068,0.0647238908092295,0.00713801571669143,0.0184360039407968,0.0583129005438414,-0.0548713657373885,0.00358424479656989,0.0401907456994145,0.108525705822449,-0.0618535588427648,0.0182922783863397,0.102492049554271,0.015056007101622,-0.120575772780214,0.00510123808877749,-0.043858954734141,0.00155175511918018,-0.038559264486636,-0.0343446250841074,-0.0642249374684245,0.000318446890545768,0.000142595304489405,-0.000147039950802824,-7.4892486753982e-05,-8.09614989300841e-05,-4.51571261315032e-05,-0.000342673064475257,-6.84492763660587e-06,1.84198074984948e-14,-7.45415902713949e-16,4.20070776219622e-17,-5.74266022330826e-17,-2.48574269438316e-16,-4.28717498047579e-18,4.48860485168385e-17,-8.35923160814533e-18,4.56760776417412e-16,"Cosmo AF1b","KY210250"
"KY210251",2.93206123961401,3.78396113788972,1.67871773721373,0.498778993679015,1.60720878883729,-1.04868189124989,-0.212903623140348,-0.758683952668192,-0.395069241590846,-0.0592102837822488,1.24537953505087,-0.0963558190528653,-0.481728810844764,0.354676262648994,-0.288820260755063,-0.0546259900517231,-0.116020437968904,0.0279453529615654,0.0791073164871833,0.0682694198534089,0.153899638722068,0.0647238908092295,0.00713801571669143,0.0184360039407968,0.0583129005438414,-0.0548713657373885,0.00358424479656989,0.0401907456994145,0.108525705822449,-0.0618535588427648,0.0182922783863397,0.102492049554271,0.015056007101622,-0.120575772780214,0.00510123808877749,-0.043858954734141,0.00155175511918018,-0.038559264486636,-0.0343446250841074,-0.0642249374684245,0.000318446890545768,0.000142595304489405,-0.000147039950802824,-7.4892486753982e-05,-8.09614989300841e-05,-4.51571261315032e-05,-0.000342673064475257,-6.84492763660587e-06,1.84198074984948e-14,-7.45415902713949e-16,4.20070776219622e-17,-5.74266022330826e-17,-2.48574269438316e-16,-4.28717498047579e-18,4.48860485168385e-17,-8.35923160814533e-18,4.56760776417412e-16,"Cosmo AF1b","KY210251"
"KY210252",2.56769975995049,3.20135427391088,-1.91205681848443,-2.06005296935541,-1.85892077004647,1.93596021829322,0.949915467283287,0.72560275538235,-0.332440829138095,-0.514615833147293,0.590538040117106,-0.0629914662423066,-1.88267939541978,-0.178307387391882,1.44165663374468,-0.791063453291919,0.562188058928722,-0.193080262292947,-1.50562266818948,-0.471147124375606,0.700618725749242,1.02334960521068,-0.0387154154956717,0.0181590932882699,0.431434677497681,-0.0513650890589452,0.119914259124106,0.304163191081678,0.197788141431677,-0.180796457119564,-0.0312961941255017,-0.40608216140174,0.150196798129239,-0.130034992299002,-0.0283987095549918,0.05018238045877,0.147333408677265,-0.130710224604699,0.173034707034312,0.0267601191932365,-0.0031431110995752,-0.000926899449070247,0.00127646110679216,-2.6769216637936e-05,-6.25294638734731e-05,-0.000333449995203797,0.000108891568936194,-6.07377790780293e-06,1.89849212597661e-14,7.76491984804822e-16,1.62647646737781e-17,-5.95054022908451e-17,3.48824226720164e-16,1.61156962005953e-16,1.34703347897415e-16,-3.54245887475548e-16,2.651477349801e-16,"Cosmo AF1b","KY210252"
"KY210253",2.70596647340903,2.290348163747,0.177931985948276,-0.504468788193116,-2.32608878152658,2.22295253772976,0.835447010576803,1.29344685398653,1.77189399556666,-1.77914134980687,0.495158452145554,0.376442207678918,-0.180147041642173,0.0298273716711258,-0.797595567133494,0.71184711486655,0.0648063585729899,0.440338017296555,-0.287843418059451,0.425849986971441,0.214705102479827,-0.167028503394202,-0.135453851752586,-0.505762205017074,-0.156622424138777,0.107335486529133,-0.299511469494291,0.135807170091421,-0.240443653059357,0.0641277912724242,0.0425076992120024,0.0776098296029519,-0.226459505470177,-0.0902404582494471,0.178038005592118,-0.190057601363224,-0.0308416110214333,0.105879431260048,-0.000356660514428798,-0.0190408978882435,0.00388401284128582,-7.82124949625016e-05,0.000284520802479822,0.000170963123857813,-0.000596297651313103,-0.000535364425381743,0.000497094647295989,-1.01808262872524e-05,1.95400327720787e-14,-1.11686434895303e-16,-3.44557718329398e-16,8.27419227392531e-17,4.32090953567052e-16,-6.08876429190781e-17,3.01236801591188e-16,-4.93023765553692e-16,4.87192339905131e-16,"Cosmo AF1b","KY210253"
"KY210254",2.70596647340903,2.290348163747,0.177931985948276,-0.504468788193116,-2.32608878152658,2.22295253772976,0.835447010576803,1.29344685398653,1.77189399556666,-1.77914134980687,0.495158452145554,0.376442207678918,-0.180147041642173,0.0298273716711258,-0.797595567133494,0.71184711486655,0.0648063585729899,0.440338017296555,-0.287843418059451,0.425849986971441,0.214705102479827,-0.167028503394202,-0.135453851752586,-0.505762205017074,-0.156622424138777,0.107335486529133,-0.299511469494291,0.135807170091421,-0.240443653059357,0.0641277912724242,0.0425076992120024,0.0776098296029519,-0.226459505470177,-0.0902404582494471,0.178038005592118,-0.190057601363224,-0.0308416110214333,0.105879431260048,-0.000356660514428798,-0.0190408978882435,0.00388401284128582,-7.82124949625016e-05,0.000284520802479822,0.000170963123857813,-0.000596297651313103,-0.000535364425381743,0.000497094647295989,-1.01808262872524e-05,1.95400327720787e-14,-1.11686434895303e-16,-3.44557718329398e-16,8.27419227392531e-17,4.32090953567052e-16,-6.08876429190781e-17,3.01236801591188e-16,-4.93023765553692e-16,4.87192339905131e-16,"Cosmo AF1b","KY210254"
"KY210255",2.70596647340903,2.290348163747,0.177931985948276,-0.504468788193116,-2.32608878152658,2.22295253772976,0.835447010576803,1.29344685398653,1.77189399556666,-1.77914134980687,0.495158452145554,0.376442207678918,-0.180147041642173,0.0298273716711258,-0.797595567133494,0.71184711486655,0.0648063585729899,0.440338017296555,-0.287843418059451,0.425849986971441,0.214705102479827,-0.167028503394202,-0.135453851752586,-0.505762205017074,-0.156622424138777,0.107335486529133,-0.299511469494291,0.135807170091421,-0.240443653059357,0.0641277912724242,0.0425076992120024,0.0776098296029519,-0.226459505470177,-0.0902404582494471,0.178038005592118,-0.190057601363224,-0.0308416110214333,0.105879431260048,-0.000356660514428798,-0.0190408978882435,0.00388401284128582,-7.82124949625016e-05,0.000284520802479822,0.000170963123857813,-0.000596297651313103,-0.000535364425381743,0.000497094647295989,-1.01808262872524e-05,1.95400327720787e-14,-1.11686434895303e-16,-3.44557718329398e-16,8.27419227392531e-17,4.32090953567052e-16,-6.08876429190781e-17,3.01236801591188e-16,-4.93023765553692e-16,4.87192339905131e-16,"Cosmo AF1b","KY210255"
"KY210256",2.70596647340903,2.290348163747,0.177931985948276,-0.504468788193116,-2.32608878152658,2.22295253772976,0.835447010576803,1.29344685398653,1.77189399556666,-1.77914134980687,0.495158452145554,0.376442207678918,-0.180147041642173,0.0298273716711258,-0.797595567133494,0.71184711486655,0.0648063585729899,0.440338017296555,-0.287843418059451,0.425849986971441,0.214705102479827,-0.167028503394202,-0.135453851752586,-0.505762205017074,-0.156622424138777,0.107335486529133,-0.299511469494291,0.135807170091421,-0.240443653059357,0.0641277912724242,0.0425076992120024,0.0776098296029519,-0.226459505470177,-0.0902404582494471,0.178038005592118,-0.190057601363224,-0.0308416110214333,0.105879431260048,-0.000356660514428798,-0.0190408978882435,0.00388401284128582,-7.82124949625016e-05,0.000284520802479822,0.000170963123857813,-0.000596297651313103,-0.000535364425381743,0.000497094647295989,-1.01808262872524e-05,1.95400327720787e-14,-1.11686434895303e-16,-3.44557718329398e-16,8.27419227392531e-17,4.32090953567052e-16,-6.08876429190781e-17,3.01236801591188e-16,-4.93023765553692e-16,4.87192339905131e-16,"Cosmo AF1b","KY210256"
"KY210257",2.83964969701554,2.31476429967977,-0.214798765966696,-1.94650352837606,-2.23474522492785,1.8771106132581,1.07317154128194,1.03603810279355,1.54166397444565,-1.00261733342096,0.264447674459908,0.499137567901271,1.242452819535,-0.236591314432477,-0.711275325704882,-0.0328456012039629,0.0111331796985824,0.000972167745774619,0.0272167319294912,0.374113932831659,-0.212317315383932,0.233808665642291,0.236641067086937,-0.235605364193137,-0.228717224936917,0.252425716364175,-0.140826315024086,-0.221397879384931,-0.0786333859073605,0.0787129323550952,-0.386517083355921,0.100373583470763,-0.148287610738576,-0.109870871605913,0.011032399316121,0.116903812129747,-0.050992683009911,-0.00626440036541437,0.00825457318800037,0.0686010107300941,-0.000646258805675437,0.000558329843655067,0.000473472363949123,0.000489768852914064,0.00113224387710084,3.92928061456017e-05,-0.000171174849901405,-4.23605386931161e-05,1.85408320499161e-14,5.48470187984706e-17,-1.78024264635624e-16,8.27419227392531e-17,4.35128949482461e-17,-3.38443399075367e-16,3.01236801591188e-16,-3.82001463091177e-16,4.31031300550687e-17,"Cosmo AF1b","KY210257"
"KY210258",2.93206123961401,3.78396113788972,1.67871773721373,0.498778993679015,1.60720878883729,-1.04868189124989,-0.212903623140348,-0.758683952668192,-0.395069241590846,-0.0592102837822488,1.24537953505087,-0.0963558190528653,-0.481728810844764,0.354676262648994,-0.288820260755063,-0.0546259900517231,-0.116020437968904,0.0279453529615654,0.0791073164871833,0.0682694198534089,0.153899638722068,0.0647238908092295,0.00713801571669143,0.0184360039407968,0.0583129005438414,-0.0548713657373885,0.00358424479656989,0.0401907456994145,0.108525705822449,-0.0618535588427648,0.0182922783863397,0.102492049554271,0.015056007101622,-0.120575772780214,0.00510123808877749,-0.043858954734141,0.00155175511918018,-0.038559264486636,-0.0343446250841074,-0.0642249374684245,0.000318446890545768,0.000142595304489405,-0.000147039950802824,-7.4892486753982e-05,-8.09614989300841e-05,-4.51571261315032e-05,-0.000342673064475257,-6.84492763660587e-06,1.84198074984948e-14,-7.45415902713949e-16,4.20070776219622e-17,-5.74266022330826e-17,-2.48574269438316e-16,-4.28717498047579e-18,4.48860485168385e-17,-8.35923160814533e-18,4.56760776417412e-16,"Cosmo AF1b","KY210258"
"KY210260",2.93206123961401,3.78396113788972,1.67871773721373,0.498778993679015,1.60720878883729,-1.04868189124989,-0.212903623140348,-0.758683952668192,-0.395069241590846,-0.0592102837822488,1.24537953505087,-0.0963558190528653,-0.481728810844764,0.354676262648994,-0.288820260755063,-0.0546259900517231,-0.116020437968904,0.0279453529615654,0.0791073164871833,0.0682694198534089,0.153899638722068,0.0647238908092295,0.00713801571669143,0.0184360039407968,0.0583129005438414,-0.0548713657373885,0.00358424479656989,0.0401907456994145,0.108525705822449,-0.0618535588427648,0.0182922783863397,0.102492049554271,0.015056007101622,-0.120575772780214,0.00510123808877749,-0.043858954734141,0.00155175511918018,-0.038559264486636,-0.0343446250841074,-0.0642249374684245,0.000318446890545768,0.000142595304489405,-0.000147039950802824,-7.4892486753982e-05,-8.09614989300841e-05,-4.51571261315032e-05,-0.000342673064475257,-6.84492763660587e-06,1.84198074984948e-14,-7.45415902713949e-16,4.20070776219622e-17,-5.74266022330826e-17,-2.48574269438316e-16,-4.28717498047579e-18,4.48860485168385e-17,-8.35923160814533e-18,4.56760776417412e-16,"Cosmo AF1b","KY210260"
"KY210263",2.52772797916534,3.03812562201843,-1.80024955642791,-1.7806039280452,-1.84448377479194,1.93490557991832,1.0567483394737,0.733757056585523,-0.0595670744822751,-0.721853619409705,0.453410891546213,-0.0184260231528743,-1.64052846035502,-0.138052063132612,1.48838309306489,-1.0076303484757,0.647438656191808,0.169646566946354,-1.2472213138669,-0.258405532677194,0.507720639106942,1.18443701288198,0.21428752946588,-0.00492519613693141,0.309390495200892,-0.170144855353662,0.228805925840402,0.178986116140848,0.17966993132782,-0.177354674353504,0.0577625632393963,-0.438774708296681,0.201769255511882,-0.196492635504592,0.061374755138212,-0.0192445117819855,-0.0394053424165597,-0.0368433109392184,0.134302408973065,0.0706092419733987,-0.00323998745560096,-0.00102299173520585,0.00107528974378881,-0.000101242960624161,-0.00012965393330705,-0.000359426102380811,-3.2797504384267e-05,-6.42258513608562e-05,1.85963432011473e-14,7.20980833573564e-16,-2.05779840251253e-16,1.34783627018557e-16,1.26779621795133e-16,7.78902351590665e-17,1.90214499128673e-16,-2.43223585013032e-16,1.54125432517584e-16,"Cosmo AF1b","KY210263"
"KY210264",3.24943103472439,1.67146410339445,-0.459281613284095,-0.976419073519209,-1.3373212068782,2.21235160330122,0.6813172242349,-0.0451104884623767,1.2935598639836,-0.83036683237984,-0.404589265623714,0.810919817931832,0.179206049938956,-0.155010305949729,-0.148922339518725,0.0880701124938075,-0.169371933899827,0.619893802150371,-0.401519223054599,-0.0621152860693334,0.88085824130729,0.282434933418804,0.504711903659621,0.257645765048865,-0.0214739648643458,-0.159370203056978,0.124879280351874,-0.0397414133994055,-0.196998222049853,0.313946312031549,-0.109428372556147,0.426920143977915,-0.0843927022675438,-0.205017177608949,0.0586849693204378,0.160612811916628,-0.254468385113983,0.0541321244217624,-0.148699273611181,-0.130922950722782,-0.00436457521192934,-0.00158854701733863,-0.00338526611155073,-0.000354165397821706,-0.00231550074816258,-0.000369488612732536,0.000686583724783603,-0.000265037722069676,1.91514547134599e-14,3.87913926186018e-16,-7.05380201332574e-16,3.01317080712331e-16,-2.61798436823672e-16,-5.3764916878203e-18,2.4572565035993e-16,2.56376776068288e-16,2.651477349801e-16,"Cosmo AF1b","KY210264"
"KY210265",2.65159960286308,4.15804749354066,1.55800285123035,0.501410654861569,1.51305891243955,-0.68433930734702,-0.421529536110782,-0.334572475562458,-0.997397123277881,-0.333741882181041,1.47213624962367,0.233008310950993,0.485704111844024,0.0329735246706387,-0.149535304111433,-0.504262010869886,0.0152090191202269,-0.530337673670248,-0.0866673185809552,0.590849505386357,-0.133865374874651,0.202784447797499,-0.298867631043783,0.107218814879873,-0.244475986308243,0.0470678308875306,-0.285024977068778,0.0382052487822373,-0.0367860577544103,-0.0239585975043461,0.190169390913611,-0.00922127023591284,-0.0998710833003029,0.0230644892016066,-0.042562867276504,-0.156713178992418,-0.0316035088365189,-0.0888838508293211,0.0642194709361114,0.0599699972885196,-0.000103650558959967,-0.00171519755707367,-0.000750086125651588,4.33742346849324e-05,0.000192288475531424,0.000475905537773479,4.66376829482861e-05,-2.17699752684009e-05,1.85863409521886e-14,-6.34393600251433e-16,-1.35040736092956e-17,2.79109752106418e-16,-3.45718784093017e-16,-3.20427505961047e-17,1.83663926594983e-16,-1.33259321878475e-16,3.45738473954896e-16,"Cosmo AF1b","KY210265"
"KY210266",2.70596647340903,2.290348163747,0.177931985948276,-0.504468788193116,-2.32608878152658,2.22295253772976,0.835447010576803,1.29344685398653,1.77189399556666,-1.77914134980687,0.495158452145554,0.376442207678918,-0.180147041642173,0.0298273716711258,-0.797595567133494,0.71184711486655,0.0648063585729899,0.440338017296555,-0.287843418059451,0.425849986971441,0.214705102479827,-0.167028503394202,-0.135453851752586,-0.505762205017074,-0.156622424138777,0.107335486529133,-0.299511469494291,0.135807170091421,-0.240443653059357,0.0641277912724242,0.0425076992120024,0.0776098296029519,-0.226459505470177,-0.0902404582494471,0.178038005592118,-0.190057601363224,-0.0308416110214333,0.105879431260048,-0.000356660514428798,-0.0190408978882435,0.00388401284128582,-7.82124949625016e-05,0.000284520802479822,0.000170963123857813,-0.000596297651313103,-0.000535364425381743,0.000497094647295989,-1.01808262872524e-05,1.95400327720787e-14,-1.11686434895303e-16,-3.44557718329398e-16,8.27419227392531e-17,4.32090953567052e-16,-6.08876429190781e-17,3.01236801591188e-16,-4.93023765553692e-16,4.87192339905131e-16,"Cosmo AF1b","KY210266"
"KY210267",2.90906617735156,4.10222629845059,1.5715501767661,0.124569511313539,1.28256436196436,-0.769482507789339,-0.0524668268469192,-0.39665072854483,-0.63337244788476,-0.132377108519428,0.638153659596958,0.00215634356275551,0.451650927687651,-0.492648497569917,-0.203310319978377,-0.182239669087296,0.034767172673719,0.259778402026678,0.034266063975483,0.167942311851102,0.484316360957224,-0.101015658127232,-0.385076772891703,0.581092929460909,-0.194108703071653,-0.0197551523627463,0.0808696908810336,0.311262762799201,-0.222791417425947,0.211406843943996,-0.00662117758491588,0.120488905926383,-0.133875896599186,0.09507064898824,0.0188117171497889,0.351989384674311,-0.0769046892102177,0.0416118701610709,-0.064596432556884,0.0929159300121139,0.000493101508374074,-0.000272273208588702,-0.000295161503990111,-0.000468101317943244,-6.69948700959563e-05,0.000341427113804751,-0.000126395263465845,8.30853458103157e-05,1.86973632546511e-14,-6.34393600251433e-16,1.25273804468849e-16,5.3595700229433e-17,-4.70618874363347e-16,1.0673512748204e-16,3.77952955904385e-16,-3.13670563380063e-16,2.34716171492381e-16,"Cosmo AF1b","KY210267"
"KY210269",2.83964969701554,2.31476429967977,-0.214798765966696,-1.94650352837606,-2.23474522492785,1.8771106132581,1.07317154128194,1.03603810279355,1.54166397444565,-1.00261733342096,0.264447674459908,0.499137567901271,1.242452819535,-0.236591314432477,-0.711275325704882,-0.0328456012039629,0.0111331796985824,0.000972167745774619,0.0272167319294912,0.374113932831659,-0.212317315383932,0.233808665642291,0.236641067086937,-0.235605364193137,-0.228717224936917,0.252425716364175,-0.140826315024086,-0.221397879384931,-0.0786333859073605,0.0787129323550952,-0.386517083355921,0.100373583470763,-0.148287610738576,-0.109870871605913,0.011032399316121,0.116903812129747,-0.050992683009911,-0.00626440036541437,0.00825457318800037,0.0686010107300941,-0.000646258805675437,0.000558329843655067,0.000473472363949123,0.000489768852914064,0.00113224387710084,3.92928061456017e-05,-0.000171174849901405,-4.23605386931161e-05,1.85408320499161e-14,5.48470187984706e-17,-1.78024264635624e-16,8.27419227392531e-17,4.35128949482461e-17,-3.38443399075367e-16,3.01236801591188e-16,-3.82001463091177e-16,4.31031300550687e-17,"Cosmo AF1b","KY210269"
