"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","clade","Accession"
"KR906770",2.67854133347424,-2.53886432551669,-0.190247671373548,-1.6540349580647,-2.24914372525786,-1.76151991090434,-0.364654315645528,-1.10991677197365,-2.4286415397946,0.550052679371995,-0.359799417720721,-0.462621671007603,-1.17092113497485,0.00378122595655215,-0.300004694711353,-0.684471334713214,0.0512163562522508,0.00397916524479889,-0.0622141584415057,0.170352820422389,0.410130763651264,0.23145354885986,0.274501418886217,0.388572091998093,-0.266525070741505,-0.265322887814605,-0.0054893272871243,-0.23716164401695,0.181515020917746,-0.0317782569121592,0.122442050280894,0.351025793954442,-0.0136035148739199,-0.131674377698113,0.0411858221588985,0.0217111087188598,-0.00567218594604698,0.0639717081971543,-0.024320004545861,-0.0429441342850981,-0.0643825503253137,1.30711938425605e-14,-5.16538494704836e-16,-2.94648241412368e-15,9.23802684332986e-16,-2.21890372539902e-15,-1.41195203711495e-15,3.00941874629178e-15,5.10539647483841e-16,4.92088390160337e-16,3.26628503097536e-17,4.13523067428441e-16,-2.9121741287027e-16,6.82561601350606e-17,3.10460174801701e-16,-1.00794456772868e-16,-5.09638232899163e-17,3.07770738024982e-18,-2.86332617929302e-16,"Cosmo AF1b","KR906770"
"KR906771",2.91078132199425,-4.03154560275429,1.75290299219567,0.493214215953559,1.65647680842411,0.982529234114592,0.0397226119911894,0.660325922333274,0.20823119369854,0.539183945208203,-1.10992706851447,0.647485233786743,0.49137017563541,-0.39967653654738,-0.0693640274096719,-0.155963513439743,-0.0529169248724246,-0.150789743991304,0.0277065501151086,0.101223893812324,0.0894993448498121,-0.121378045417485,0.0438906555915535,-0.0257119149436422,0.0420107475507788,0.0617148676579247,0.0495127166125438,-0.00773330966579929,-0.00102504590201659,-0.106316863923611,-0.0766199353318176,-0.0228084110132548,-0.0929049472916926,0.0333050241719904,0.0357949948571542,0.124045570710325,0.0439825018201813,0.002190067496295,0.0190700102517734,0.033859901427185,0.0540903399443399,1.16638994226743e-14,-1.21563205552349e-15,-1.28114787718595e-15,4.24202323251665e-16,-2.21890372539902e-15,2.41831739784184e-15,2.64425945459866e-15,5.25726498259639e-17,-7.98545875966408e-16,1.20533592007008e-15,-6.3525888465181e-17,-5.27139805603116e-16,-1.13277890401172e-18,5.28537386191453e-17,-3.69459755114776e-16,-3.88367539367405e-16,-3.6121422257488e-16,-3.34904875256653e-16,"Cosmo AF1b","KR906771"
"KR906772",2.61617324380814,-4.08969180834453,1.41027022235253,0.0743089404617943,1.19982029124316,0.760862086867831,-0.159696374071108,0.421481607632015,0.379938061247989,0.327885446704471,-0.617213408948868,0.460921781301433,-0.124387970509786,0.305371927820203,-0.418153098735454,0.0101413805680745,-0.122171180030803,-0.0747108819007157,0.0475780894718018,0.0920733854695461,0.142081664686008,-0.164603470809943,-0.304738002185254,-0.204255818170205,-0.138149754225333,-0.176535848639742,-0.388041426070438,-0.0601184009578432,-0.222189484105523,0.033262428515826,0.0744877622395755,0.0517569096738634,-0.0100788472199425,-0.180578476045286,-0.332554005139216,0.182507218231753,0.0857476158107776,0.0709958815278914,-0.164838978933889,0.539481125859486,0.0687882679502609,9.85783544374793e-15,-3.12903204952591e-15,-3.20495621204423e-15,9.79313835564243e-16,-1.94134796924273e-15,1.4191166756792e-15,2.11495195399124e-15,-8.96746752041343e-17,-2.71189939269458e-16,8.58824905743708e-16,3.33725787533508e-16,-2.56522943350734e-16,6.82561601350606e-17,1.15737464623305e-16,-4.07840512020762e-16,-5.53006319798583e-17,-3.63816307788845e-16,-3.91283388225899e-16,"Cosmo AF1b","KR906772"
"KR906773",2.65397439545307,-3.99212392264627,1.37588881122063,0.248575290114211,1.59881507954679,0.911831127791365,0.24469117344314,0.399475719679274,0.407459664340733,0.842640541837743,-0.692937418872109,0.721981721840403,-0.0866699222237284,0.331381001479648,-1.00107837236092,-0.163767508595403,-0.325860939493262,-0.417554359166817,0.25247585613929,-0.358610794066166,0.329146788667992,0.342169316340588,-0.653006028722624,-0.254206019937981,-0.478931448958806,-0.239543123522034,0.0166279583096409,0.256949990303358,-0.320197333715951,-0.109510145355906,-0.141395675790231,0.325905543931097,-0.0741649799408047,0.231707706136981,-0.169397077159971,0.0108530234630029,-0.180349035180554,0.293801924780552,-0.422098783138063,-0.200891434462368,-0.0812281997416348,1.14696103933649e-14,-1.52788228119931e-15,-3.29342710931904e-15,2.20055916265192e-15,-2.05237027170525e-15,6.41960558441591e-16,3.38585374057874e-15,1.28900482768943e-16,-6.94462467407799e-16,1.75350853847875e-15,2.69541018922366e-16,-4.43873078756229e-16,-5.14610927793147e-16,-6.03369681883414e-17,-1.58148751697351e-16,-3.77959198511544e-16,-2.72743325300063e-16,-6.77512761762072e-16,"Cosmo AF1b","KR906773"
"KR906774",2.97362997780155,-2.5469240878515,-0.487687471667901,-0.872345543378109,-2.33831917669184,-1.75691040256921,0.120581632891186,-0.851466498018769,-2.49942111720979,0.923920899472139,-0.418565294059886,0.00915539931643692,-0.463322766457601,-0.243096915950768,0.118563953343835,-0.0193495622664548,0.127648446023854,-0.0265088292235257,0.431847330274981,-0.104567601629456,-0.499761945669643,-0.107543750008955,0.325608921666127,0.0815841488347006,0.157531701412138,-0.331051128289283,0.00945641915814029,-0.0281585030547191,0.103067734780169,-0.189785705242828,0.0684071489683573,-0.0120221605885585,-0.0672030023223668,-0.00479856166828719,-0.0852718934391942,-0.033593193230316,0.0606813704129474,-0.0302987443135851,0.0326779055248181,-0.0212277687046165,0.0440692007700293,1.26826157839417e-14,-9.60627704554899e-16,-2.01667063100011e-15,-5.19487247679718e-16,-9.97658398311347e-16,-1.91155239819627e-15,2.37624467756024e-15,5.10539647483841e-16,1.03510331541532e-16,2.54707455234785e-16,4.69034218659699e-16,4.30427553136082e-16,9.28679004219557e-16,3.65971326032959e-16,-2.67327910466641e-16,-2.1749727698369e-16,-1.07944595082266e-16,-2.30821466698044e-16,"Cosmo AF1b","KR906774"
"KR906776",2.67854133347424,-2.53886432551669,-0.190247671373548,-1.6540349580647,-2.24914372525786,-1.76151991090434,-0.364654315645528,-1.10991677197365,-2.4286415397946,0.550052679371995,-0.359799417720721,-0.462621671007603,-1.17092113497485,0.00378122595655215,-0.300004694711353,-0.684471334713214,0.0512163562522508,0.00397916524479889,-0.0622141584415057,0.170352820422389,0.410130763651264,0.23145354885986,0.274501418886217,0.388572091998093,-0.266525070741505,-0.265322887814605,-0.0054893272871243,-0.23716164401695,0.181515020917746,-0.0317782569121592,0.122442050280894,0.351025793954442,-0.0136035148739199,-0.131674377698113,0.0411858221588985,0.0217111087188598,-0.00567218594604698,0.0639717081971543,-0.024320004545861,-0.0429441342850981,-0.0643825503253137,1.30711938425605e-14,-5.16538494704836e-16,-2.94648241412368e-15,9.23802684332986e-16,-2.21890372539902e-15,-1.41195203711495e-15,3.00941874629178e-15,5.10539647483841e-16,4.92088390160337e-16,3.26628503097536e-17,4.13523067428441e-16,-2.9121741287027e-16,6.82561601350606e-17,3.10460174801701e-16,-1.00794456772868e-16,-5.09638232899163e-17,3.07770738024982e-18,-2.86332617929302e-16,"Cosmo AF1b","KR906776"
"KR906780",2.70111461564724,-4.37301225375149,1.5795132648254,0.165694657480462,1.74772928124443,1.09796581676614,0.0232347638036776,0.412717331901292,0.412484086354299,0.769765234061433,-0.566958996881079,0.662892036594579,-0.223053000003291,0.401384585668756,-0.668895720244421,-0.0493887731874469,-0.18405813181732,-0.141282595189364,0.216446154900193,-0.0882313379705549,0.173758368221815,-0.0413166270079685,-0.686934066864259,-0.0141638939730749,-0.372669174791797,-0.152732382804416,0.0520813374942986,0.238934624912994,-0.163237440978367,0.110999576271808,-0.0293078007753947,0.195041402012126,0.0331026809468471,0.114493463206637,-0.092294332579437,-0.0203065897107172,-0.038600437099584,0.0269795569276486,0.0416206580330755,0.0510108976939773,0.028558203219921,1.0636943124896e-14,-1.85401029468295e-15,-2.87709347508461e-15,1.45115862102993e-15,-1.94134796924273e-15,1.14156091952291e-15,2.9330909133488e-15,-1.1396080386781e-16,-3.40578878308531e-16,1.33023601034041e-15,2.14029867691108e-16,-5.27139805603116e-16,-4.27661423274551e-17,-1.13679715074628e-16,-2.5843745265226e-16,-3.88367539367405e-16,-3.6121422257488e-16,-5.01438328950426e-16,"Cosmo AF1b","KR906780"
"KR906782",2.91078132199425,-4.03154560275429,1.75290299219567,0.493214215953559,1.65647680842411,0.982529234114592,0.0397226119911894,0.660325922333274,0.20823119369854,0.539183945208203,-1.10992706851447,0.647485233786743,0.49137017563541,-0.39967653654738,-0.0693640274096719,-0.155963513439743,-0.0529169248724246,-0.150789743991304,0.0277065501151086,0.101223893812324,0.0894993448498121,-0.121378045417485,0.0438906555915535,-0.0257119149436422,0.0420107475507788,0.0617148676579247,0.0495127166125438,-0.00773330966579929,-0.00102504590201659,-0.106316863923611,-0.0766199353318176,-0.0228084110132548,-0.0929049472916926,0.0333050241719904,0.0357949948571542,0.124045570710325,0.0439825018201813,0.002190067496295,0.0190700102517734,0.033859901427185,0.0540903399443399,1.16638994226743e-14,-1.21563205552349e-15,-1.28114787718595e-15,4.24202323251665e-16,-2.21890372539902e-15,2.41831739784184e-15,2.64425945459866e-15,5.25726498259639e-17,-7.98545875966408e-16,1.20533592007008e-15,-6.3525888465181e-17,-5.27139805603116e-16,-1.13277890401172e-18,5.28537386191453e-17,-3.69459755114776e-16,-3.88367539367405e-16,-3.6121422257488e-16,-3.34904875256653e-16,"Cosmo AF1b","KR906782"
"KR906784",2.5849485593363,-2.33834795996811,0.0533105243010446,-1.97481347660272,-2.14042145144687,-1.6777044321413,-0.479483675016789,-1.01935025098288,-2.45976413436532,0.403979050553505,-0.328415201085125,-0.633021352934636,-1.37671452315467,0.0223465798409991,-0.300338758218325,-1.19889741684507,0.0551223370755992,-0.106595901195772,-0.382007708247058,0.271674625184942,0.859571713524435,0.346117011581815,0.395835488400859,0.553473624033134,-0.475228356031879,-0.157448491560356,0.0625421010471531,-0.248794930563613,0.376975737745476,-0.0530626131860993,0.0523080425364134,0.44484529025734,-0.0847147375720663,-0.0914423539363641,0.066443974143632,0.105535456881033,-0.0941874868726196,0.00257033269467382,-0.00771290095872734,0.0318380603676838,0.00534676394212952,1.30156826913292e-14,-2.11227162932918e-16,-2.97423798973931e-15,8.40535957486099e-16,-2.38543717909279e-15,-6.90307071108596e-16,3.01982708714764e-15,5.10539647483841e-16,2.70043785235305e-16,-1.61626178999649e-16,2.46989613734667e-16,-4.02239715332786e-16,1.93156250405391e-16,1.99437872339185e-16,-1.00794456772868e-16,4.5473279413415e-18,1.14100009842765e-16,-2.86332617929302e-16,"Cosmo AF1b","KR906784"
"KR906789",2.67854133347424,-2.53886432551669,-0.190247671373548,-1.6540349580647,-2.24914372525786,-1.76151991090434,-0.364654315645528,-1.10991677197365,-2.4286415397946,0.550052679371995,-0.359799417720721,-0.462621671007603,-1.17092113497485,0.00378122595655215,-0.300004694711353,-0.684471334713214,0.0512163562522508,0.00397916524479889,-0.0622141584415057,0.170352820422389,0.410130763651264,0.23145354885986,0.274501418886217,0.388572091998093,-0.266525070741505,-0.265322887814605,-0.0054893272871243,-0.23716164401695,0.181515020917746,-0.0317782569121592,0.122442050280894,0.351025793954442,-0.0136035148739199,-0.131674377698113,0.0411858221588985,0.0217111087188598,-0.00567218594604698,0.0639717081971543,-0.024320004545861,-0.0429441342850981,-0.0643825503253137,1.30711938425605e-14,-5.16538494704836e-16,-2.94648241412368e-15,9.23802684332986e-16,-2.21890372539902e-15,-1.41195203711495e-15,3.00941874629178e-15,5.10539647483841e-16,4.92088390160337e-16,3.26628503097536e-17,4.13523067428441e-16,-2.9121741287027e-16,6.82561601350606e-17,3.10460174801701e-16,-1.00794456772868e-16,-5.09638232899163e-17,3.07770738024982e-18,-2.86332617929302e-16,"Cosmo AF1b","KR906789"
"KR906790",2.47183947849718,-3.28285283090975,-1.53345993148085,-2.31078173266225,-1.90224712453635,-2.0174997425817,-0.699720027181806,-0.679530907053766,-0.270468573503494,0.694081486687191,-0.48083209420379,0.171918038846068,1.68655893615126,0.231144145753933,-0.48880562511114,1.30656056596098,0.446648872327681,0.846307611319252,-0.280599733325936,-1.43626794396794,0.316334792130765,-0.570070128814944,0.722292436518279,-0.14929688950022,0.618799512588743,0.518095699274419,-0.0129143056158568,0.175754710053982,-0.329310279286327,0.0901287524889482,-0.318164025443172,0.105871841171893,0.384133596443139,0.179654398441842,-0.0842312320842204,0.11725474367508,-0.218625025931786,0.11607300212672,0.0927365122385305,-0.0968039577560393,0.016467660641084,1.11927486594331e-14,-3.1109876432528e-15,-8.300317817257e-15,3.73811993528167e-15,1.36946306047048e-17,4.39823717440596e-16,6.44306502155897e-16,-1.41150736857555e-15,-1.29976851908062e-16,6.57465031380035e-16,1.12933131188701e-15,-3.7877662047641e-16,2.39976649283935e-16,3.95170777261962e-16,-3.71533960491275e-16,-1.38077015679461e-16,-5.11280092200573e-16,-4.96750218400151e-16,"Cosmo AF1b","KR906790"
"KR906792",2.6715620990192,-4.54158591964996,1.54648518863569,0.149318336896526,1.51549452581014,0.616779668513229,0.276682092227318,0.239184806978974,0.917374482412117,1.06189822721167,-1.48103743592185,0.588099849459703,-0.202672706340484,-0.00292191907809567,-0.302338226614599,-0.0554206931292031,-0.0373278136838121,0.0468033496888288,-0.977537447903778,0.0120974121784154,0.214458143050201,-0.0353495712996015,-0.254472523954359,-0.39856452493464,0.151240109835814,-0.11197239677559,-0.420695130544854,-0.241485821938973,-0.188117560541167,0.124163785983495,-0.0573183006325672,-0.0727260331307219,0.00508238288261523,-0.0822336733840581,0.192273431460826,-0.0321026909397623,-0.19481204052295,0.066011147288128,0.185560421535114,-0.0275064870653559,0.014789935758755,1.21634997837556e-14,-7.81951186529288e-16,-3.97343871190195e-15,2.97771527988953e-15,-2.94054869140537e-15,2.58485085153562e-15,2.63471847548079e-15,-6.20500058853037e-16,-6.87523573503892e-16,9.83291315145044e-16,-1.00721545939656e-15,-1.02674016668444e-15,-7.22777744910364e-16,1.63876041081661e-16,-3.97215330730405e-16,-3.90102262843382e-16,-6.94281129962427e-16,-3.34904875256653e-16,"Cosmo AF1b","KR906792"
"KT336432",3.32710958574726,-2.05509074875881,-0.23908142389012,-0.795059473764452,-0.336383041188211,-1.45678546602104,-1.29778727578246,0.89256906839957,2.68594229653315,0.0255674633053666,1.97270460451309,-0.882286781912346,0.966911480428857,0.143394812235368,-0.339686139010904,0.290755631867257,0.0985074608945094,-0.630655878557819,-0.405991701387372,0.979523483792668,-0.651712566117342,0.150944000828131,0.533642259543065,-0.00309494938759076,0.0920793203093653,-0.640848094467915,0.448377619403543,-0.0767391940674993,-0.0158586049670151,0.0449332725857806,0.406558110612569,0.165524865882118,0.0751020087886528,-0.245321787600914,-0.145881830149344,0.0709585009766162,0.0152412722562084,0.0124316444684783,0.0567836761399673,-0.00625136721636472,-0.0328561930606914,1.47627550964916e-14,9.36992297843693e-17,3.21741031256609e-15,1.65771670703539e-15,1.43802608112581e-15,-2.80525536197214e-16,2.91666917862995e-15,8.05126100073057e-16,-1.35293949571613e-15,3.25248459389092e-15,-1.45079506047053e-15,6.35415723604559e-16,-3.07671426854696e-15,2.85555145699197e-16,-5.24498478396464e-17,-1.62509588366376e-17,-2.06432973636803e-16,-1.3976230959961e-16,"Cosmo AF1b","KT336432"
"KT336433",3.38915401104901,-1.64679128219598,-0.23986574703312,-0.758656309558534,-0.514505492106833,-0.840556087561585,0.524590770439623,-0.457143200261825,1.1969700712651,-0.735798475091044,0.132378671064463,-0.372501354727245,1.77127687989978,-0.901959250462913,1.69944018259074,1.06256881527511,-0.341791594213574,0.00537956151539897,0.165080817669382,-0.99506013250711,0.709710639048044,-0.468269082312333,-0.428238937861974,-0.0254508378653063,0.467364092814405,0.898952464497591,-0.867391125170319,0.63964930517843,0.551311836102305,0.565518660375854,1.0231621321894,-0.120339445201448,-0.106915759003882,0.246196557436715,-0.139020544413201,-0.171437150826574,-0.187946699456599,-0.138630246507466,0.50845234475667,-0.271158431568675,-0.0443315541712119,1.2565294133298e-14,-1.09371898952176e-15,-6.90921678809655e-16,9.08316165413412e-16,2.04864874466965e-15,8.57453064043571e-16,6.92645262210435e-16,-1.77961187913239e-15,-4.69965246443939e-16,2.12598542676063e-16,-8.14151544787039e-16,-4.53990619308876e-16,4.89877198061353e-16,3.61886460275308e-17,-2.75307604394042e-16,-4.03094293979466e-16,-4.09829301195083e-16,1.1155575398253e-16,"Cosmo AF1b","KT336433"
"KT336434",3.00368102451279,-3.83632206308733,0.342537010415709,-1.49943164749855,-1.05643272315706,-1.09268370856676,-0.383478591341005,-0.421563867427011,1.95885099819126,-0.761615472399749,-0.931459704925725,-0.868361010488316,0.380561216078544,1.37253472338226,2.27143293222208,-0.377391368718992,0.195110461661619,-2.34686868893325,-1.63450305232045,-0.711336352243392,-0.0214083610463641,1.34867508861959,-0.0227739433914667,0.249611115611996,0.379004490528048,0.876896408127169,-0.0037272323690393,0.0866728546380945,-0.051764072603141,0.216048567497984,-0.150885502212731,0.19791952898951,0.104516999499942,0.110164531968965,-0.369876530023473,-0.448971282166636,0.531377320178532,-0.0838527493450835,-0.107541867140775,0.100193992550247,0.0388495532423771,1.6229030114561e-14,6.82637849878495e-16,1.91810242905946e-15,-1.70070794245571e-15,1.46578165674144e-15,2.66156547905945e-15,4.04413101779763e-15,-1.39103382051358e-15,-1.05283233437215e-15,7.12198903757383e-16,2.96071479838117e-16,4.56097417724443e-17,-3.98301221638772e-16,4.22601781934497e-17,-4.61898798278797e-16,-4.25645699167164e-16,1.12322465073936e-16,-3.93651884274519e-17,"Cosmo AF1b","KT336434"
"KT336435",3.26338415082693,-2.4793145766969,1.0111709913471,-0.701117600447601,-0.30527793675275,-1.13290265223176,0.447953463776556,-0.161496296599407,0.49682023621579,-1.64646430021025,0.802335447670993,0.876814912676514,-0.266648821874496,-0.446664630884129,2.49710486388848,-0.611507916193736,-0.790772794450268,-0.793886257763271,-0.868826043533131,-0.552971195332708,-0.735377635499936,0.277493107053657,-0.5805885403085,-0.212662345409163,-0.0682377729341295,-0.474915048742515,-0.0890697160904924,-0.015333524975396,1.41282097526559,-0.11012019510168,-0.117494128117634,0.199521298296032,-0.215704841872631,-0.151137328685181,0.58328791460342,0.0274714343971165,-0.0491174546395766,0.0461809249239598,-0.27163381242347,0.231679041679759,-0.398253117633624,1.2851642369846e-14,1.80235729501619e-15,1.2117129799429e-15,-1.23860232783428e-15,1.51793759534332e-15,3.6421541496666e-15,3.4014329381859e-15,8.6580852045999e-17,-5.76466457530221e-16,1.23934319361978e-15,-2.55530597982678e-16,7.18327383539322e-17,1.26194664808062e-15,1.71026191571104e-16,-5.16904423994515e-16,-8.16053410884783e-16,2.79705037120243e-16,7.31090892690215e-17,"Cosmo AF1b","KT336435"
"KT336436",3.3553503603449,-1.59231425787587,-0.698630487317239,-1.7100782776693,1.50886877762245,-1.83471339546209,-0.886349825096224,1.00329421625169,3.27532853650028,0.562390376662175,1.56296791126512,-1.49363376617096,1.10977241729734,0.515310449930854,-0.252194186018428,0.326950996359643,-1.90318210007292,0.134690751245676,0.431436633836734,0.559732214594064,-0.726967995750191,-1.01172023053255,0.335597601725428,0.25837653772382,0.0710858189479211,-0.385377793369497,0.291510667031404,-0.417069356851541,0.189736714950412,-0.375088888553837,0.019706840071298,0.461237685812292,-0.455435871975886,-0.105827662069684,0.61110497574266,0.113889911763257,0.234460556175281,-0.42969648014013,-0.490759352203295,0.156038843169194,-0.206632908842576,1.1768524399533e-14,-2.2152622753461e-15,9.44565564642467e-16,1.8145109898849e-15,3.5220341948691e-16,-5.21182192677739e-16,1.03201751043608e-15,-1.07708177263403e-16,-1.37790870343151e-15,3.50706045759046e-15,-8.34928238958932e-16,1.01552230928532e-15,-5.17734689474529e-15,4.16489563421822e-16,-4.82426794909476e-16,-1.117556796382e-16,2.90980739714092e-16,-2.19408656867568e-16,"Cosmo AF1b","KT336436"
"KT336437",2.95483508152156,-2.17780706064957,0.793738195793026,-0.295596456343863,-0.38887466100687,-1.09525096445371,0.281161689813386,-0.717015953995366,-0.460628249750881,-1.62324704414778,0.538955506087929,1.62778911211518,-0.451394937607734,-0.397254336730628,2.63474785969933,-0.875682118779222,-0.754794523392008,-0.879913243747705,-1.20781121045536,-0.904256791258376,-0.656772043914011,0.528924205386725,-0.730544117812026,-0.598283714432773,-0.236106920282763,-0.207307273950756,-0.257524440571361,0.277451353802407,1.1932741672421,-0.0478994373368704,0.102565454992443,0.317770547087912,-0.502543606774245,-0.0851144324501628,0.546267830453364,0.204912567314253,-0.222327886757111,0.424076927910697,-0.756647343768612,0.0131188263865335,-0.458324090235415,1.2629597764921e-14,2.05215747555685e-15,-2.03568936708569e-15,-7.39001966752959e-16,1.018337234262e-15,3.19806493981654e-15,3.13081607593352e-15,2.80869881355401e-16,-1.5201560284616e-15,6.28720530075944e-16,2.20251581736109e-17,-3.7225647149613e-16,2.28890294585889e-15,1.64087297667197e-16,-3.35625820754939e-16,-8.1778813436076e-16,1.6174384075382e-16,-1.35057727848195e-16,"Cosmo AF1b","KT336437"
"KX148203",3.43295949644009,-2.66776271300141,-0.877029238917623,-1.47306642188683,0.255716360673464,-2.34929490815083,-0.740641497491727,0.818453745618638,2.52388694555228,-0.677745661950822,1.1678674018632,-1.04479129789734,0.37578759355285,0.981961584679711,-0.335459821182794,0.523520454035884,-0.329774833448301,-0.0353427236919676,0.115961872363269,0.343306098313386,0.430763417897277,-0.532188598233401,0.300594589637233,0.321783643475822,0.427561188955179,-0.75439426321126,-0.106988459076274,-0.308823362182507,-0.198878252710451,0.4008729608188,0.417078219961811,0.308696019041067,0.25956529584595,0.741243065235136,0.225039395844268,-0.213457442406748,-0.189648278969,0.275303634013219,-0.298039203178289,0.386051507256774,-0.0336586655262361,1.46517327940291e-14,-2.59859160493164e-15,-6.12859122390699e-16,3.71162930259193e-15,-5.26385088688979e-18,6.07652883502911e-16,1.50113482223288e-15,9.7165955376683e-16,2.152505265669e-16,2.30879502295954e-15,-1.11078925917907e-15,-6.13585179098742e-16,-4.88776557746675e-15,-1.03022912919608e-16,-2.46738877149049e-16,1.39874154001275e-16,-4.28477578561834e-16,-2.50784612062125e-16,"Cosmo AF1b","KX148203"
"KX148204",3.03890565763202,-2.79436350770597,-0.490668639642204,-1.38100820073025,-0.294644347811045,-1.81916618202249,0.652406372616703,-0.0752665458540804,0.506553550960584,0.0181691140988766,1.57187392650178,0.590796424277333,0.687588152259596,-0.20941724272237,-0.0282814260476734,0.440508793541044,-0.716236008064001,0.511616201308601,-0.0725522838010569,-0.93510715095277,-0.167477561548482,-0.515801574786121,-0.263361228413276,0.560041879782006,-0.288681257906987,-0.295470205719143,0.513249509422513,-0.244577347288876,0.175231771545094,0.802226680563011,0.454952123789638,-0.0996762287813455,-0.181522515675566,0.195604325696492,0.115302237973259,-0.168179982172656,0.00818442106930698,0.0158951975722166,0.0548987762093958,0.178777262301933,0.125857402252508,1.19460271567581e-14,-1.35382798847949e-15,-3.72898800198601e-15,3.33672565386841e-15,6.0366420903233e-16,-5.19892467074791e-16,6.72863738899627e-16,1.5870426149605e-16,-1.71081358281037e-16,4.90182001006355e-16,-3.60212897586698e-16,-2.12075584019696e-16,-6.37534819893855e-16,-2.16621099749192e-16,-2.28551695205056e-16,-3.05514595343988e-16,5.34930304838466e-17,-1.64131178367559e-16,"Cosmo AF1b","KX148204"
"KX148205",3.59475055343674,-3.33445067988265,0.141736538193109,-0.860190025284532,-0.0178297188239143,-0.677574451120632,-0.151955054035312,-0.972564431943325,-0.846848422068121,0.426857844099247,0.752703370719651,0.43807338997839,0.0992855543383394,0.112933328902156,0.687865321322645,0.224719604141397,1.4068160046096,0.259811302360452,0.771039520440275,1.49595649588451,-0.586354089150659,0.445712667762001,-0.337405446973418,-0.951712859162325,-0.266220666351762,-0.0204992779923201,0.60005700642883,-0.0579062742540514,-0.00636655847319342,0.221460826874241,-0.140331665290378,-0.398730802946379,0.158552562483141,0.0290465372040387,-0.146129427308022,0.00577713309927126,-0.501960521576684,-0.0770075741374642,-0.198626381296462,0.3844046437899,-0.300104996243508,9.43326187300261e-15,-1.35961410402956e-15,-2.29943055758433e-15,-2.04604390653931e-15,2.72158873418293e-15,8.68490461290132e-17,3.67208311411492e-15,1.53749594526211e-15,1.62490929724743e-16,2.81342458230058e-15,-1.45477411619858e-15,4.16549765328267e-16,1.88624636295875e-15,-8.98272672799471e-17,-5.84023365049657e-16,-3.22448047280287e-16,-4.76573333727337e-16,-9.51165390097414e-16,"Cosmo AF1b","KX148205"
"KX148206",3.02373372538342,-1.97734973479319,-0.652402147909611,-0.684507342970829,-2.64711100065596,-0.401354896934474,-0.733287810457916,0.955897849751172,-1.33919490519519,-0.510036893473433,-0.775241407807301,-0.272752869231407,-0.114641502328483,-0.802022061049829,-0.485401858748817,-0.341868061236174,1.38633962685743,-0.286167915304664,0.7976453476965,-0.148822103950407,0.30569260205502,0.337500274629326,-0.820190808462761,-0.266137663449121,0.752608025919228,0.0382798564022898,0.33030134643116,0.468938663394993,-0.363126504866233,-0.234284081060956,-0.184001692788107,-0.92727391882239,0.25460875878678,-0.547187306906861,0.816467278282617,-0.180408677431952,0.253870289648293,0.205587663503535,0.349785618294073,-0.0414297169115658,-0.315935419827773,1.40703945647231e-14,-9.67566598458806e-16,-1.9056483285376e-15,2.58913722127072e-15,2.79098080007583e-16,1.47462782691046e-15,2.37450995408427e-15,-2.93850140529393e-18,1.71333371724801e-15,9.20841270009879e-16,1.29476259322466e-15,-1.24683959176497e-16,-4.17466413138445e-16,6.43527082189248e-16,-5.4488366662293e-16,-1.07342336259163e-16,-5.52033804932328e-16,-6.74910676548107e-16,"Cosmo AF1b","KX148206"
"KX148208",2.67181401279191,-2.52416701776177,-0.057565978669295,-1.4200627474863,-1.28309737324942,-0.62181073376638,0.153625648622384,0.254967898653058,0.117172569801142,-0.985059771324864,1.35334020652674,-0.156715883557998,-0.917855185915679,-0.474300920147526,-0.501527704452858,-0.738851866911359,-0.105028403515323,1.50902839859724,-0.323150546713404,-1.64565366153298,1.44502225172534,-1.23387029909051,-0.0884799196193292,-0.376513536553157,0.613377630017772,0.184465288288629,1.23804128510574,-0.268270027202818,-0.752677366066728,-0.189374677240305,0.118133603277764,-0.283586062726055,-0.601867472026467,-0.394626845224953,0.011803918131355,-1.26974109040191,0.385668874095099,0.555462739171013,0.406640148904243,0.187785826331147,-0.256977393897665,1.17708452578024e-14,8.43314520236333e-16,-7.0738683197414e-15,5.13977650387093e-15,3.31660812886455e-15,-4.26549240946706e-18,8.4379970189323e-16,1.09690277768691e-15,1.37749784871578e-15,7.39474221483366e-17,8.43101938350836e-16,-8.02049148614751e-16,-5.09423892338046e-16,6.10196677019295e-17,-1.27714616158215e-17,-4.3211264485753e-16,-7.10940101714578e-17,-1.12444855611425e-17,"Cosmo AF1b","KX148208"
