"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","clade","Accession"
"KR906736",2.6518811700257,-3.35083825352738,-1.87703180900967,0.259213746385731,0.367773733381711,-0.0450882008520388,0.0557971430174837,0.448425377510532,-0.376088318138595,-0.373550376225959,-0.247512227776509,0.284729723554257,-0.780448144094522,-1.11604495151506,-0.644495970783224,-1.32945708851401,1.66416835833437,0.233974636154868,0.817217660351669,-0.154073511728934,1.0275503874259,-0.0635494523045279,-0.0657797764544074,-0.733959877378066,-0.558222294943295,0.131782057000193,0.166326462620468,-0.142797569538116,0.205284342459734,0.116782145039557,-0.357947419653605,0.0843869701186312,0.13230030385242,0.0695377418490266,0.0703317546777967,0.149166514614593,0.179105156373806,-0.190984778952444,0.259072021413081,0.217761146079004,0.250820112824843,-0.15630879425319,0.212211488759606,0.155256199394065,0.16244112347205,0.209082209987421,-0.03032694239099,-0.0749108185746959,-0.101643544153681,0.00969509300181858,-0.0444220942563467,0.0345978956730338,-0.0255937017847675,0.0432904734952219,0.0202809023527853,-0.0570829506081098,0.0173715230554489,-0.024348770321245,"Cosmo AF1b","KR906736"
"KR906739",3.8314511568154,-2.42764757280701,-0.942081952798622,-1.16793472661437,-1.6265416878386,-0.882693378580594,-0.501403151445985,0.631004759832511,0.189947588981452,0.487565478288147,-0.71323528833727,0.150560407101963,-0.734026836013093,-0.466944840323199,0.891580634826892,0.22847849255706,0.354142870531656,-0.303224290947399,0.433295334525869,-0.645097933408889,0.249966783386709,0.349784704659182,-0.221804000364459,-0.425594840983417,0.729430474243776,0.335257791143178,-0.426993975484529,0.0922906843571225,-0.503283042954344,-0.308066483161251,-0.30880631218374,-0.258090940596351,-0.52753176346757,0.317673385435256,0.468689987995867,0.234183649751728,-0.0516246955242297,-0.220465766162367,0.213360345524369,-0.00717029727610932,0.133821757226707,0.228039029774269,0.0141046425532703,-0.222801793708844,0.266248565740293,0.0747380020026226,0.0946866802486903,0.0716985758514102,0.126773970731518,0.0663356523684456,-0.0617225806954437,0.0145330611037057,-0.0477698313551139,-0.0494477886830858,0.0226890387851717,-0.0527209451392453,0.0115379711975375,0.0150859676542165,"Cosmo AF1b","KR906739"
"KR906741",3.29948746316101,-3.54291848439062,0.0805668987364607,0.412138522421632,-0.292251875904946,0.824468856667657,0.663968941190331,0.00173766903991474,-0.173817938745038,0.40265719549311,-0.636950023969648,-0.017585332419381,-0.568653960885457,-0.767564270833003,0.127445866875783,-0.510151465482815,-0.127551276780315,0.998215859934886,0.11813740143611,-0.526827466347193,0.506755496451899,0.544265778479084,0.858554325382452,0.377794184577082,-0.399713561523036,0.319907922368739,-0.563665038612257,-0.498274455736259,0.090013582713419,0.304489646046148,-0.151893441934264,0.396452550032848,0.00473158604478583,0.0157595620380327,-0.109336808654741,0.0870436012067029,-0.0693005713257616,-0.0491798013270654,0.019699047901075,0.0567823377774332,0.120164088336032,0.005557905489651,0.049345858521107,0.135246757456711,-0.282049856430729,0.00109860654345577,-0.0399769225904348,-0.166257112526568,-0.0727958960651179,0.049382402056436,0.0253799241498556,0.124019903854997,0.0148660319037506,0.0248401524749003,-0.027952585275758,0.0247117373884601,0.0496374285713248,0.00731149903430913,"Cosmo AF1b","KR906741"
"KR906742",3.40719334800353,-2.84865561894392,-0.148145996650338,-0.181152822549989,0.846600556018523,0.72283357372011,0.595282975415701,1.08213214651931,-1.17047960944629,-0.152442774840355,0.485187223561959,-1.52709548165189,0.515243773754463,0.249651271369234,-0.139662078578498,0.449472438847854,0.978820075166697,0.62272248980132,-0.357038551025385,-0.239605166291665,0.215948333305517,-0.241297638842259,0.419959868374949,0.25173529663617,-0.027175429894956,-0.0778832259650124,-0.453444994437458,-0.456733912511134,0.280015313112952,0.0817095973509681,-0.349629704933349,0.0890420645270827,0.27106646716899,0.0773629729450971,-0.0966624698198059,0.0163768289211124,0.0820149901258109,-0.0247451574614025,0.159885384895592,-0.00236857383503666,0.0153917692857375,0.15580218288445,-0.072308711572942,0.136508406083816,-0.15021022605436,0.0219381584688508,0.0584335600538443,0.0233706008789061,0.00930687190515088,-0.023564901599309,0.0506960801420457,-0.0062496651935368,-0.0084525845598549,0.00528627439483787,-0.00688910540737889,0.0393256134840379,0.00590373942900976,0.00859947979800165,"Cosmo AF1b","KR906742"
"KR906743",3.09020164507865,-2.29478792144666,-0.665431721358122,-1.59557932910367,-2.09231818022291,-2.13350436304868,-0.737998201061755,-0.623511993754125,0.48538639720534,2.25726575314538,-0.46595646549488,0.030993164364571,0.404604070845425,-0.00247483708984037,-0.017680616303379,-0.216865843929078,-0.00677084864524596,0.212421767784755,0.316465562578266,0.0693400085260707,0.391222257693792,-0.259775012405958,0.409821612946753,0.103046994066671,0.0253830573967248,0.0962005589960476,-0.118710613837972,0.160317896497477,-0.0851709784822187,-0.248023510063654,-0.03882129411005,0.14948364728869,-0.134930793788845,0.0427234778602268,0.114057993845849,0.043510845453015,0.284765208011413,-0.0422002345111622,0.196805000540154,0.12111197499439,-0.326518054226707,0.0675945494550338,0.0428982123352849,0.0028925498088255,-0.071834454937047,-0.0606197342545102,-0.0420849136083423,0.0735190924990312,0.0287463674851514,-0.0740315485660638,0.0770496824943515,0.0328143236863037,-0.0033749366340109,-0.01769678747433,-0.0184379512686611,-0.0102906081381254,0.00273694027159174,0.0011332369863147,"Cosmo AF1b","KR906743"
"KR906744",3.66583892346918,-2.27238634781422,-1.03636485823327,-1.31689362690023,-1.67908368203479,-1.03848321117581,-0.508253750774071,0.484612299082463,0.0386086091194954,0.634379713591362,-0.387439032863129,0.045076483701956,-0.588871213306828,-0.46138370536332,0.598855732314033,0.143254913306939,0.518272333726741,-0.307443209402337,0.641522302157998,-0.691054258808784,0.569382619512593,0.302335200149835,-0.27572373293226,-0.325905270767386,0.629780920115959,0.388324802959406,-0.422879324757824,0.0724526806536546,-0.49904259495152,-0.286154152027052,-0.15840811447467,-0.234844378813861,-0.474829840203687,0.210553946715607,0.441552356801606,0.249402047813249,-0.0383234485571924,-0.150023828360789,0.147001162730693,-0.0152263426833964,0.0799683813221795,0.260998028571157,0.0304539567558348,-0.163399401806952,0.215212272926048,0.0405404197258922,0.0366047277316011,0.102046441669172,0.0819379684915029,0.0454317840398802,-0.0516418011207306,0.0272007672590626,-0.0644977471693121,-0.0378532936264184,0.0172007906429091,-0.0246187219746836,0.00807733876920775,0.0225413220386209,"Cosmo AF1b","KR906744"
"KR906745",3.09687313691067,-3.79763222364135,0.635131606764736,0.626569734788794,1.31886721607449,0.46971566963885,0.630635973134448,-0.470174375951435,-0.410389339959669,-0.066913722352704,-0.421613189343891,0.439804664894168,0.164470794151919,-0.157641434690952,-0.223669745607286,0.682636932197427,0.0224669121120838,0.293687510251925,0.456684431328112,-0.104872778847207,0.291331988456735,0.0526660354921774,-0.35809358151878,0.0311164410054563,0.225645734337804,-0.570735189171184,0.00196430070703199,-0.136847024350871,-0.229011879753069,0.0452394081042668,0.238970886475697,-0.0906215840083855,-0.235729028688708,0.0971578528851953,-0.0422551656817215,-0.063912493185712,0.202956834284067,0.121870988165547,0.334674107688906,-0.00538160890588176,-0.13234036250527,-0.140490219863704,-0.117504541828879,0.163018695349239,-0.0716031941170799,-0.135826245074683,0.118354622901053,0.0333689689880241,0.0392047291123473,0.0504303214397613,0.0393949229491347,-0.0720262110740032,-0.000638729426610563,0.017058322565417,0.0102736875212967,0.00420502497197997,0.0139711764594253,-0.00190324539603471,"Cosmo AF1b","KR906745"
"KR906746",3.75516536052251,-2.50013526830765,0.470693930492265,-2.94528658088871,-0.290056146438961,-1.4217935950817,0.575594133220776,1.36100965870762,0.994115488818829,-1.33459830097649,0.903064486638584,-0.335828222066622,-0.755082191650868,-0.464490254110987,0.452275478691394,-1.12858264776882,-0.578925359211948,0.00841566542053604,-0.692721624279363,0.186716040478583,-0.527843789983247,1.0167569611199,0.0733976644461395,-0.0915260542859496,-0.0781102677978942,-0.479160988812623,-0.0635999629011579,-0.436994814512478,-0.281726048810452,-0.240352557122106,-0.123035934010499,0.0707170239515937,-0.27890033277859,-0.339550864657572,0.141364686665842,-0.331349898514617,-0.0388712314361836,-0.246858544051389,-0.479260339350898,0.184105972618775,0.290451497332644,-0.110489586840147,-0.104069982414791,-0.0684732807552103,-0.0256336797556586,0.0466769843671249,-0.0463003119209688,-0.0913888729993372,-0.106749944514133,0.128295215353099,0.0879398920206066,-0.0717417618509411,0.0860348459886725,-0.032892634895389,-0.0953014374843868,-0.0949324820535966,0.0396311722644797,0.031164398642692,"Cosmo AF1b","KR906746"
"KR906747",3.77544090186162,-2.20064727657951,0.197631966488013,-2.75466746793378,-0.247942323511803,-1.19338640447812,1.22977747328528,0.885343174650226,1.16607689748908,-1.24060391741689,0.487697865403827,-0.652132851424106,-1.3217326852238,-1.14257224676829,0.636637196051788,-1.39573442048023,-0.584480857593514,-1.0220231620946,-0.36782748788328,0.00223703984734976,-0.648847569153053,0.192520826715114,0.235882234266208,0.302840622893853,-0.554085411982351,-0.789123376461256,0.0291530519453051,-0.121778957183925,-0.160137302497494,-0.15910472708799,-0.106549453983412,0.254852284886895,-0.0536631272372785,-0.289984188021282,0.176903781788783,-0.329619555392316,0.0753691236601038,-0.265152215403474,-0.454733466508753,0.21903370692834,0.141981967496483,-0.077697479042171,-0.0751652607750297,-0.108170020560934,-0.0459686493727802,0.0659718297735849,-0.0941835485268958,-0.0661480697215483,-0.146875389748679,0.0947646001507289,0.0155525809956579,-0.0400933760118843,0.00113763889833495,-0.00822311969733445,-0.0217052251564138,-0.0855206204178315,0.0426304601884352,0.0348965677261066,"Cosmo AF1b","KR906747"
"KR906748",2.2571704594569,-0.936035412465066,1.05692915966498,0.173655996167714,-0.397443441738523,-1.5316096777981,0.598384458145017,0.827262015151327,0.640424922452019,-0.162045580705124,1.70655607128881,0.00538323580254911,-1.66087554139296,-1.07528150222411,1.14538471978638,1.14056616270301,-1.20315413065082,1.05352003875894,1.20696765196533,-0.50539239604944,-0.101321021782658,0.410839955910021,-0.411414688419388,0.940352269381073,-0.341152363246789,-0.145119789587376,-0.861734678172039,0.576743091224998,0.507711706031673,-0.945672128489128,0.091517903247818,0.354768503436492,0.394985951238475,0.646385902014447,0.621199812228105,0.616088951709414,-0.144283769433824,0.678607301533795,-0.480025638655922,0.356764045819029,-0.0922159071908355,0.476887611080348,-0.203688350123313,-0.108022022801196,0.0690307633159998,0.0512191293097717,0.0540700553907761,-0.0792090318241921,-0.0109418961321728,0.0609816838468963,-0.0163745654846393,0.10802861371274,-0.0634437837084668,0.0914484390206586,-0.0826081382793385,-0.00386180775292687,0.0201443360169842,0.0195570464736509,"Cosmo AF1b","KR906748"
"KR906749",3.15621657010311,-3.12597720440073,0.116971077789674,0.395906470535716,0.000921066735414659,0.201613912039275,-0.518302939068619,0.603599222038775,-0.15401996287849,0.433903068734032,0.0404384498564592,-0.268764223642809,0.285286832504825,-0.157395509190961,0.459914609228405,0.0389003385023253,-0.0654937168789141,0.333324725753559,-0.152842071996802,-0.250118274470078,-0.126862821999127,1.1831905315831,0.588301936222064,0.0858969919805306,-0.475271776355293,-0.134308508010432,0.202270638435218,-0.00647070389666364,0.465545344384551,0.213379057768824,-0.240684746575718,0.262961912038544,-0.488797224731871,-0.040519943503074,-0.0533595020110912,0.137171551638354,0.0194928850028092,0.177011535638881,0.0213340208481709,0.227912023983188,-0.502960260765717,0.0200809766993907,-0.126290633176234,0.234409304123039,-0.288755035493687,-0.118632656352619,0.0132274528243746,-0.267645719442338,0.0795146499568419,0.0154388434699072,0.0188848673696009,0.0687078486362869,0.0377960432966062,0.035977087603962,-0.0437132589346906,-0.0124197651585048,-0.00664679194380306,0.0114733462539611,"Cosmo AF1b","KR906749"
"KR906750",3.40719334800353,-2.84865561894392,-0.148145996650338,-0.181152822549989,0.846600556018523,0.72283357372011,0.595282975415701,1.08213214651931,-1.17047960944629,-0.152442774840355,0.485187223561959,-1.52709548165189,0.515243773754463,0.249651271369234,-0.139662078578498,0.449472438847854,0.978820075166697,0.62272248980132,-0.357038551025385,-0.239605166291665,0.215948333305517,-0.241297638842259,0.419959868374949,0.25173529663617,-0.027175429894956,-0.0778832259650124,-0.453444994437458,-0.456733912511134,0.280015313112952,0.0817095973509681,-0.349629704933349,0.0890420645270827,0.27106646716899,0.0773629729450971,-0.0966624698198059,0.0163768289211124,0.0820149901258109,-0.0247451574614025,0.159885384895592,-0.00236857383503666,0.0153917692857375,0.15580218288445,-0.072308711572942,0.136508406083816,-0.15021022605436,0.0219381584688508,0.0584335600538443,0.0233706008789061,0.00930687190515088,-0.023564901599309,0.0506960801420457,-0.0062496651935368,-0.0084525845598549,0.00528627439483787,-0.00688910540737889,0.0393256134840379,0.00590373942900976,0.00859947979800165,"Cosmo AF1b","KR906750"
"KR906751",3.71291843411133,-2.4512825974589,0.430001784220412,-3.05649636361072,-0.613145513449376,-0.841044507659351,0.368852025249172,0.849793863123041,0.96468205314781,-1.34576470113377,0.50135941617086,-0.734391919554657,-0.793379966176927,-0.662395713776121,0.730968338492004,-0.859261814489107,-0.49714254270201,-0.772873739486905,-0.660867218370554,-0.0790745484265482,-0.701951393843745,0.398103253506202,-0.0794336860546515,0.226203734048106,-0.414904153483058,-0.421363260557716,-0.114705806184043,-0.00111041000050654,-0.324039442813985,-0.315699846526255,0.0387690004403549,0.295441047993722,-0.00940647606800052,-0.343237095273816,0.125446832207943,-0.195522710392447,0.263080716368573,-0.1876029129671,-0.587457081371186,-0.053262606614804,0.263199523497152,-0.206406189030646,0.131383400480879,0.115329913580426,-0.0592088779109849,0.173825901288479,0.0410562218496645,0.0702452666792435,-0.247218613498127,-0.0300811510311405,0.0109908504296014,-0.0660446243805636,0.0518501331146583,-0.0285434140800025,-0.0581368707754641,-0.070607700270512,0.0225327269338731,0.0351818740446589,"Cosmo AF1b","KR906751"
"KR906752",2.2571704594569,-0.936035412465066,1.05692915966498,0.173655996167714,-0.397443441738523,-1.5316096777981,0.598384458145017,0.827262015151327,0.640424922452019,-0.162045580705124,1.70655607128881,0.00538323580254911,-1.66087554139296,-1.07528150222411,1.14538471978638,1.14056616270301,-1.20315413065082,1.05352003875894,1.20696765196533,-0.50539239604944,-0.101321021782658,0.410839955910021,-0.411414688419388,0.940352269381073,-0.341152363246789,-0.145119789587376,-0.861734678172039,0.576743091224998,0.507711706031673,-0.945672128489128,0.091517903247818,0.354768503436492,0.394985951238475,0.646385902014447,0.621199812228105,0.616088951709414,-0.144283769433824,0.678607301533795,-0.480025638655922,0.356764045819029,-0.0922159071908355,0.476887611080348,-0.203688350123313,-0.108022022801196,0.0690307633159998,0.0512191293097717,0.0540700553907761,-0.0792090318241921,-0.0109418961321728,0.0609816838468963,-0.0163745654846393,0.10802861371274,-0.0634437837084668,0.0914484390206586,-0.0826081382793385,-0.00386180775292687,0.0201443360169842,0.0195570464736509,"Cosmo AF1b","KR906752"
"KR906754",3.40719334800353,-2.84865561894392,-0.148145996650338,-0.181152822549989,0.846600556018523,0.72283357372011,0.595282975415701,1.08213214651931,-1.17047960944629,-0.152442774840355,0.485187223561959,-1.52709548165189,0.515243773754463,0.249651271369234,-0.139662078578498,0.449472438847854,0.978820075166697,0.62272248980132,-0.357038551025385,-0.239605166291665,0.215948333305517,-0.241297638842259,0.419959868374949,0.25173529663617,-0.027175429894956,-0.0778832259650124,-0.453444994437458,-0.456733912511134,0.280015313112952,0.0817095973509681,-0.349629704933349,0.0890420645270827,0.27106646716899,0.0773629729450971,-0.0966624698198059,0.0163768289211124,0.0820149901258109,-0.0247451574614025,0.159885384895592,-0.00236857383503666,0.0153917692857375,0.15580218288445,-0.072308711572942,0.136508406083816,-0.15021022605436,0.0219381584688508,0.0584335600538443,0.0233706008789061,0.00930687190515088,-0.023564901599309,0.0506960801420457,-0.0062496651935368,-0.0084525845598549,0.00528627439483787,-0.00688910540737889,0.0393256134840379,0.00590373942900976,0.00859947979800165,"Cosmo AF1b","KR906754"
"KR906755",3.18673248533765,-3.91462389663566,1.67965042833156,0.957934682937278,1.31280634227481,1.0542996271382,0.492179678026448,0.247792067922078,-0.547847447656843,0.0916252415149246,-1.11345704425006,0.617474470943874,-0.459331644936006,0.215109741530962,0.210546751257744,-0.256253073360641,-0.105589516057181,-0.125031079441551,0.0444918357584935,-0.0835926240303483,-0.123687084897257,-0.104052561843386,-0.0551464597625936,0.0466399205881618,0.065354065683964,-0.106004125330645,0.00115871908272,-0.019785648909455,-0.0834761765087148,-0.0402868860718768,-0.00685142115181308,0.163576709412895,-0.00402375712861184,-0.0321481727794094,0.0464512402208902,-0.043074661335259,-0.0511686569472853,0.00338702304883679,-0.0689792084139151,-0.0160676582548573,-0.0584985476207042,0.000290555718108225,0.00150699145183169,0.00489625805989785,-0.00109770514723495,-0.00422283074959428,-0.0185664071700663,-0.0493337942898286,0.0104132092036501,0.0237836426605174,-0.0303090785468689,0.0130625349558984,-0.00311576970963832,0.0146855847016259,0.0116011698860344,-0.00561861676343259,-0.00206941888387384,-0.00557956432875798,"Cosmo AF1b","KR906755"
"KR906756",3.17854362757118,-4.1230169282058,1.66568640208781,0.370501154091314,1.13353108646106,0.802374988379154,0.254318720572862,-0.0282663889143315,-0.668331328404938,-0.0347896155724207,-0.618602388985324,0.22366391022753,0.494832287606555,0.248604294616344,-0.360632031110994,0.159895433045193,0.113910851348586,0.163967934268279,0.158227042097429,0.0494424059239522,-0.0632165712512675,-0.248786897290165,-0.614589738825465,-0.354269750819014,0.199273037607738,0.0948827341195661,0.118112995081238,0.17863298481093,-0.291431629854316,-0.112827165107934,0.367297059167392,-0.0690193355210405,-0.0788937355972834,0.151764998319076,-0.00145521597768016,0.0809080068016931,0.0744700836922389,-0.0271592766777405,0.0268333841452136,-0.228898761369569,0.269227381658564,-0.0604562085266526,0.0623555818815969,-0.124629344057365,0.100823420628368,0.0251714719554902,0.0593035023857033,0.0724191288901078,-0.0549665638400329,-0.0176752851233333,0.00318494331436378,3.47942613752134e-05,-0.0173405465772686,-0.0310298179578738,0.0265353268984458,0.0291433430700588,-0.00592820474287574,-0.013880948660851,"Cosmo AF1b","KR906756"
"KR906757",3.7945664760227,-2.53515537420642,0.307741945178778,-2.33291501424441,-0.593527172422483,-0.559378939555013,0.330788815407583,0.690398583900565,0.896028972670057,-0.994483531458753,0.885277695454073,-0.72373732325452,-0.477422593513815,-1.14899565732718,1.27399855165831,-0.303971911870723,-0.427770890488344,-0.575715835424766,-0.219888455258444,-0.605893212874675,-0.258195661393397,0.183897770456891,-0.331841130075622,0.288814628625047,0.111738144277168,-0.575007481973283,-0.187202974577328,-0.24193529645715,-0.204049136765744,-0.218699398455264,-0.452880392763094,0.336115659550945,-0.236370338091387,-0.0719680395511346,-0.5709017612915,-0.380470407194114,-0.0144301245083678,-0.136515177386959,-0.357515392506099,-0.150778447408613,0.383213202163835,-0.364540721967964,-0.0418455220242033,0.321786591886756,0.0345453439540605,0.334269169609266,-0.0023258364767783,-0.0197796672929803,-0.181268507185146,-0.0627772192195832,-0.116484223199296,0.0377496259797045,-0.0214123193875179,0.0368610220371699,-0.00104520396015034,0.00308002668940784,0.00938423834465402,0.0596022978158181,"Cosmo AF1b","KR906757"
"KR906759",2.75663854877479,-2.42542950163215,-0.0581464343652626,-1.63744675127392,-2.22988533579747,-2.13448316570591,-0.928646632404073,-0.989337869397388,1.00603390911751,2.94378108307299,-0.739246209775264,0.652357272249197,0.331077943881872,-0.167219231372534,-0.016444818669911,-0.252052506973677,0.255824087500285,0.21531517048983,0.137998950049394,-0.0520547539727179,0.357942341217383,-0.446015206852672,0.0703224521859952,-0.147141217184378,0.0491310012527922,0.361275259207969,-0.43963972790089,0.314031096843968,-0.099450922837669,-0.165924956111585,0.0975483897426427,0.252671173047835,0.0981613784443108,-0.24161944347266,-0.0229568491775003,0.169040820772024,0.337060583212205,0.0164907992357873,0.16459451860148,0.0972467302222004,-0.238044115059391,0.100837943243311,0.108416753870566,0.026538566322459,-0.0884316356437423,-0.0661495267325281,-0.0750385668606765,0.114071509917302,-0.0127525168177554,-0.10359531418976,0.0829749999432751,0.0194913130196626,0.0299021920745839,-0.0364895376413087,-0.0206321300636133,0.000546166525610709,0.032099251475593,-0.00221739692293691,"Cosmo AF1b","KR906759"
"KR906760",2.89397816806667,-3.92685876552422,1.37106443843835,0.368594873905297,1.00353271306571,0.903042568891489,0.262259655693764,0.162133108117996,-0.431293886701393,-0.199481866134273,-0.586059922156725,0.452544496417592,0.14606635483357,0.283200901049331,-0.208886796231193,0.342062572737938,-0.0549068235374903,0.0214501258760261,0.0641614325802711,-0.0995684924293824,-0.0725326406224191,-0.00626825623797473,-0.401613223023496,-0.0955452175657918,-0.0379061307869188,0.327481276726719,-0.257367077823755,-0.108333164440422,0.0406842351881867,0.0681821800373866,0.376640279820553,-0.0123107886475083,-0.00621180690206462,0.0147249910281713,-0.303070615880563,-0.0442270229785458,0.0806072847344638,0.115348856120947,-0.222622811123935,-0.350871135719444,-0.262350277397972,0.131665428401114,-0.245552819675304,-0.0364313641671137,-0.017720256857204,-0.0416853007284374,-0.176058811380238,-0.0434578087407229,-0.0379135208710453,-0.0399721717555206,0.0298065662366934,0.0631826149713027,0.00871377369108772,-0.00262093936814167,-0.0157669336680003,0.0191916602996808,0.00520358899345484,0.0159735842356872,"Cosmo AF1b","KR906760"
"KR906762",3.23878587465033,-2.77756323200607,0.310208964679693,-0.223946180325131,0.420655014707237,0.865707809566271,0.455284359095859,0.238064185623661,0.0384680137467175,-0.167964516472317,-0.569442236249996,-1.1565547095061,0.644511749352337,-0.24084822595367,0.578508301582183,0.491171558800312,0.709204612213201,0.176471222777076,-1.3611409527443,-0.221261151918504,0.549067748685571,-0.943875803359097,-0.0182485554170971,0.651960785001514,-0.979587737014581,0.217789688078356,0.215118581329832,-0.172827320062479,0.487164023969185,0.0292171434736351,-0.250533762838096,-0.0818148698024232,-0.092225312477278,0.55753556722377,0.217586725567257,0.0582892202868465,0.136945258918723,-0.13542536535397,0.390778997063474,0.135535401796202,-0.201861237179427,-0.0399030549792635,0.0260598517302158,0.0210349614185915,-0.032782227929285,-0.00646371260234728,0.12590736741691,0.0913411823292916,0.03501132730129,-0.160650333238677,0.00180905005746446,0.0386785141324464,-0.0464182618330631,0.00342651833000365,0.0690660628658914,-0.00500971860770452,0.0485357850649321,-0.00708417614771026,"Cosmo AF1b","KR906762"
"KR906763",2.65106414612721,-3.57879250075898,-1.8719401434541,-0.260549246273411,0.344789760615285,-0.143169796633288,-0.335472053620982,-0.0111429990670089,-0.0176034732846627,-0.335883536273956,-0.311453844091952,0.446338584670113,-0.285935303011479,-1.18431611859547,-0.572363519793835,-0.836859362319964,1.85245347518335,0.297027513370958,0.671612157510995,-0.170665924048298,1.00337320957987,0.172990186513783,-0.32770902786505,-1.04065578942359,-0.524771673582081,0.248264191588177,0.0906170001453382,0.00577678679494859,0.140072562329497,0.176208452671924,-0.737361026632509,-0.160426807671991,0.34811548832832,-0.0948249135809353,0.163991150999252,0.000400022878976409,0.381280598538968,-0.189506014113852,0.0872316067611692,0.314690665887064,0.0745892359550341,0.00386103664540317,0.04951262714648,0.198802962429386,0.0958657339353135,0.212766638846247,0.0544754564588859,-0.103423434707041,-0.128207672395987,0.0920640093659711,-0.0704317844169974,-0.0093822228346223,0.0674808641563269,0.0156656634536928,-0.0287877495196063,-0.0672623327616456,0.000683966752076976,-0.0190671924995783,"Cosmo AF1b","KR906763"
"KR906765",2.40962850229711,-3.26871445963881,-1.79313207142693,0.203485838693572,0.597919813519653,0.509949551170674,-0.11364974755691,0.333813736642207,-0.466420756419633,-0.65787779390301,-0.657266453314399,0.38905862571811,-1.00438263585261,-1.03775127468539,-0.81693954157843,-1.67329332597292,2.00947775200246,0.400484810311297,0.128305842833031,-0.145663066159597,1.25754951115413,-0.42019887914159,-0.429623240118331,-0.63559090388675,-0.607638264705767,0.614621959309794,-0.21070762777507,-0.122806424330509,-0.291831746220308,0.0260346061280233,-0.0113238537691907,0.0881293763450377,0.427980555171794,-0.0113439595765113,0.104034269275859,0.175907154028124,0.310252520403588,-0.122613772003444,0.29777464943699,0.288723696427719,0.294253073746538,-0.0910682009353494,0.289156867570481,0.263572227743082,0.147045052142698,0.137393955788329,-0.0434656607227579,0.0224941380362257,-0.143338258381679,-0.0298198174915829,-0.0271147420014311,0.0150521878537112,0.00380589989601578,0.0433629868101583,0.00533184392364643,-0.0624704099613697,0.0499762966240099,-0.0265358702562567,"Cosmo AF1b","KR906765"
"KR906766",2.50096483512083,-3.5684316585667,-1.74653669065856,0.342796203620665,0.48910318776389,0.122814116281087,-0.03940443865564,0.46331593216515,-0.349416431168115,-0.504316409169355,-0.125045062439388,0.320624207450976,-0.572268193877682,-1.43049142085858,-0.50172644118308,-1.39035662253689,1.78778986748384,0.460479733218545,0.724396110105986,-0.309421622227028,1.1675559832311,-0.313204026569935,-0.044132234404719,-0.562121274262023,-0.655540331069241,0.0999101163103173,0.357679583854795,-0.183278441848299,0.446927703904924,0.097002532953632,-0.47738162999507,0.0842014773126575,-0.118159485903165,0.0656450019682372,-0.0156360041733241,0.138822431745965,0.0919487709345632,-0.2212617625278,0.226921505963947,0.193844348551559,0.189754251733265,-0.1998385040255,0.144049006826354,0.186124618551904,0.164351375978964,0.215368336817945,-0.0520538659914014,-0.1074938433668,-0.0945048080197448,-0.00706296985663872,-0.0564489509192288,0.0246633206220669,-0.0154307749515683,0.0434924066331296,0.0246080776858523,-0.0438517328945221,0.00577811821186157,-0.0246383669729737,"Cosmo AF1b","KR906766"
"KR906767",3.41023727132237,-3.56651079421467,0.372246158834377,0.571205707096903,0.274169940450791,-0.00732714454878424,0.104825635748487,-0.027320590215104,0.0568869742134996,0.102634770201608,0.0204632931518035,-0.303811957064233,0.213433440118002,-0.299319238762034,0.509023414449149,0.176074146036733,0.00819192454740198,1.06507704728844,-0.740153666955243,-0.379504987457238,0.536888014406552,-0.419728458478279,-0.348981873212116,0.213726133154048,-0.389560785114019,0.490029511857106,0.0741645376945204,-0.121327619592094,0.252999783846422,0.280432888450672,-0.269866203602176,0.232916324785831,-0.64988912830725,0.237644404470067,-0.0835778908680491,0.154318727781949,0.0510830696841283,-0.0702829255001724,0.045721519053376,-0.045708086278465,-0.110915908241144,-0.069783363312295,-0.0354514775463042,0.0465004726352527,-0.0912366114317026,-0.0305971617349126,-0.0232717368083497,-0.160072936435962,-0.0122315332490235,-0.0315747406206655,-0.0015600408652072,0.100262455110196,0.0539584878554612,-0.0147031474033433,-0.00370564706579042,-0.00144915081726252,0.0208679917730212,-0.0115094254992518,"Cosmo AF1b","KR906767"
