"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","clade","Accession"
"KP319206",0.888407853470346,-2.56284215966361,-0.636526113383105,-1.27051412033927,-0.294305274224026,-0.553232546807067,0.0894166680423812,-0.684048879944731,-0.514837927304955,-0.205707942642946,0.248425609235638,-0.317367072666436,0.290244084587101,-0.344629808860605,0.274731037175306,0.323089523792227,-0.428961503044613,0.0358491022535551,"Asian SEA2b","KP319206"
"KP319207",0.888407853470346,-2.56284215966361,-0.636526113383105,-1.27051412033927,-0.294305274224026,-0.553232546807067,0.0894166680423812,-0.684048879944731,-0.514837927304955,-0.205707942642946,0.248425609235638,-0.317367072666436,0.290244084587101,-0.344629808860605,0.274731037175306,0.323089523792227,-0.428961503044613,0.0358491022535551,"Asian SEA2b","KP319207"
"MT068612",2.47175397788466,-2.54917093993059,-0.692211666587035,-1.72511771053639,-0.785402684338871,0.401666508357415,-1.51338440193616,-0.723625091009975,-2.08211809581848,0.614684209606668,1.43983318003651,0.335877360225709,0.647615051077672,0.271180966238651,1.01411431255969,0.10447178180897,-0.460818969802142,0.0328086352609995,"Asian SEA2b","MT068612"
"MT068615",1.39393833223913,-3.69337622751916,-0.515962858222815,-1.90242515648612,-0.453760543240561,0.401250247220613,-1.09129407789895,-0.546996031392168,-1.91229533608846,0.843586938841611,0.335782126275731,0.720985571924103,0.346542013240763,-0.041922824443978,0.22954999242646,0.0575519206929297,0.195896056359977,0.0445676879065922,"Asian SEA2b","MT068615"
"AY854505",-0.993509242743706,-0.642023739769011,0.635741461716873,0.279268985822497,-0.333434726548942,0.236900614829611,-1.52659633738673,-0.825305670968642,-1.47344403297633,-0.572308491935206,-0.0421277615583849,-0.0863154690032137,-1.02403268771702,0.58148950921215,-0.369322506435929,-0.202165192394022,-0.214559384560381,-0.0507124277090755,"Cosmopolitan AM2a","AY854505"
"AY854525",-1.51979167308977,-0.705733402183513,0.151207778814854,0.083032165142969,-0.131586876362665,0.529765961257555,-0.83796455987289,-0.399747880486207,-1.22026951890728,-1.04176764246608,-0.315263198017277,-0.310044344416967,-0.818265204914366,0.509318234985868,-0.36461131449155,-0.146917451001231,-0.277885547367397,0.00172659889928024,"Cosmopolitan AM2a","AY854525"
"AY854531",0.205795707244374,-0.904140576850574,-0.484541516769922,-0.694523127182964,-0.0407055536570387,-0.109710851188805,0.0322816408065511,-0.280185692267824,-0.777227815658122,-1.39093697736517,-0.260687083546945,-0.0411510860049911,-1.6354417497868,1.70741361777002,-0.534663186797016,0.0585799038862161,-0.268221485533754,-0.0495695247980538,"Cosmopolitan AM2a","AY854531"
"AY854544",-0.980072750784992,0.482628865272396,0.0146209977299529,0.339139775827275,-0.26783331512439,0.713235066329977,-0.675654969037323,-0.296472410255909,-1.10351923822375,-1.50321062381533,0.459558957583993,-1.0333720617821,-0.917938967281144,0.925016946645075,0.3463620568883,-0.0418116628458303,-0.42865601924216,-0.0497243506779504,"Cosmopolitan AM2a","AY854544"
"AY854546",-0.980072750784992,0.482628865272396,0.0146209977299529,0.339139775827275,-0.26783331512439,0.713235066329977,-0.675654969037323,-0.296472410255909,-1.10351923822375,-1.50321062381533,0.459558957583993,-1.0333720617821,-0.917938967281144,0.925016946645075,0.3463620568883,-0.0418116628458303,-0.42865601924216,-0.0497243506779504,"Cosmopolitan AM2a","AY854546"
"AY854558",0.145708070774713,-0.157440479644274,0.0949997793941033,0.551011924893399,-0.461735413895814,0.0455259857159457,-0.744846044910612,-0.423998739299467,-0.672139988687162,-0.52476125220754,1.4203404651563,-0.652753763365827,-1.30665165129491,1.39690165187684,0.29353551294759,-0.117197597163237,-0.219507772535385,-0.134321942813122,"Cosmopolitan AM2a","AY854558"
"AY854567",-1.89230480622002,0.1726352418975,-0.102420207360921,0.289041931502497,-0.0210494954629943,-0.199855495274295,-0.0210177362464556,-0.270066644350255,-1.04164184032965,0.124480067145585,0.504419247313324,-0.204725881227616,-0.202930744354686,1.3065927543481,0.394027247777446,0.359861267465786,-0.12599945878283,0.187747027506772,"Cosmopolitan AM2a","AY854567"
"AY854573",-2.18516074137381,0.031311832096957,-0.129477645435821,0.312635179035442,0.0379970380399989,-0.463899188734965,0.0900656550024446,-0.417127923477373,-1.09372820288011,0.314621425867193,0.41985528783236,-0.113824797342377,-0.206058980603303,1.1008321949549,0.48089881427868,-0.21906856193108,-0.168393351482875,0.0783636264788304,"Cosmopolitan AM2a","AY854573"
"AY854576",-1.57141430472027,0.127869441532376,-0.593812007926623,0.532238725138842,-0.254665902722976,0.172305793265815,-0.494563180534436,-0.276492369936878,-0.488423425242934,-0.23876082665766,0.352704030914294,-0.0447740650084028,-0.527502839488563,0.769078174556781,0.359998428125985,0.054346880723322,0.116154051597165,-0.0644166528938634,"Cosmopolitan AM2a","AY854576"
"AB284509",-2.49246743824182,-0.205936490165188,-0.926396145610437,0.615951284285113,-0.0571010930910436,0.376967849393457,0.0125483510234994,0.180970776078073,0.141877760526627,-0.336776984930728,-0.0930896236662257,-0.0346573467148966,0.0289088829550285,0.342995956732986,-0.177847632645698,0.542872937033793,0.0590589723940401,0.123202220168877,"Cosmopolitan AF1b","AB284509"
"AB284511",-1.96618500789576,-0.142226827750686,-0.441862462708418,0.812188104964641,-0.258948943277321,0.0841025029655128,-0.676083426490338,-0.244587014404362,-0.111296753542421,0.132682165600149,0.180045812792666,0.189071528698856,-0.176858599847629,0.415167230959268,-0.182558824590077,0.487625195641002,0.122385135201057,0.0707631935605214,"Cosmopolitan AF1b","AB284511"
"AB284512",-2.49246743824182,-0.205936490165188,-0.926396145610437,0.615951284285113,-0.0571010930910436,0.376967849393457,0.0125483510234994,0.180970776078073,0.141877760526627,-0.336776984930728,-0.0930896236662257,-0.0346573467148966,0.0289088829550285,0.342995956732986,-0.177847632645698,0.542872937033793,0.0590589723940401,0.123202220168877,"Cosmopolitan AF1b","AB284512"
"AB284513",-2.49246743824182,-0.205936490165188,-0.926396145610437,0.615951284285113,-0.0571010930910436,0.376967849393457,0.0125483510234994,0.180970776078073,0.141877760526627,-0.336776984930728,-0.0930896236662257,-0.0346573467148966,0.0289088829550285,0.342995956732986,-0.177847632645698,0.542872937033793,0.0590589723940401,0.123202220168877,"Cosmopolitan AF1b","AB284513"
"AB284514",-2.49246743824182,-0.205936490165188,-0.926396145610437,0.615951284285113,-0.0571010930910436,0.376967849393457,0.0125483510234994,0.180970776078073,0.141877760526627,-0.336776984930728,-0.0930896236662257,-0.0346573467148966,0.0289088829550285,0.342995956732986,-0.177847632645698,0.542872937033793,0.0590589723940401,0.123202220168877,"Cosmopolitan AF1b","AB284514"
"EU853582",-2.09769673506634,0.0641597791178748,-1.07834569082864,0.336001904459314,-0.0528180525366988,0.46517113969376,0.194068596979401,0.149065420545557,-0.235248911173886,-0.708219977188537,0.0795685944554022,-0.268502940422156,-0.321735356685906,0.696906900330499,0.364709620070364,0.109594622116113,0.0528278887901486,-0.0119776262855077,"Cosmopolitan AF1b","EU853582"
"EU853584",-2.98433003149855,-0.0759782383089266,0.246661115557295,0.189617525589895,0.127563315447183,0.284896889489169,0.41077875615898,0.607448986807448,0.732040584424532,-0.260888218868751,-0.0639296247386134,0.940684127086433,-0.664315496459663,-0.247760280065491,0.498998961264545,0.0502441141830416,-0.161789470460383,-0.057038770817568,"Cosmopolitan AF1b","EU853584"
"EU853586",-2.98433003149855,-0.0759782383089266,0.246661115557295,0.189617525589895,0.127563315447183,0.284896889489169,0.41077875615898,0.607448986807448,0.732040584424532,-0.260888218868751,-0.0639296247386134,0.940684127086433,-0.664315496459663,-0.247760280065491,0.498998961264545,0.0502441141830416,-0.161789470460383,-0.057038770817568,"Cosmopolitan AF1b","EU853586"
"EU853587",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","EU853587"
"EU853590",-3.47295001172489,-0.758679579049337,-0.828561476542032,0.943087159176801,0.056708933360598,-0.239322827828186,0.0531948875653982,-0.0812464266436488,0.414831707126211,0.414948724770298,-0.434875760749781,0.38099041476284,0.373296650098727,-0.422436105650939,-0.546661752359292,-0.181708406842259,-0.0194977294021581,0.0396152645673784,"Cosmopolitan AF1b","EU853590"
"HM179504",-3.55997854226822,-0.544510658693812,-0.659253705465284,2.23428850714931,0.18583901709521,1.24780784886874,-0.71495598718738,0.528329124755163,0.339656552734947,1.15224410242275,-1.68527245346316,1.60986159752269,2.69555442878242,0.302406772306046,0.358712535337941,0.508833674602761,0.746714628437207,-0.14400877521125,"Cosmopolitan AF1b","HM179504"
"HM179505",-2.66320009331567,-1.31286219756098,-1.62588461512236,0.3529625605246,3.52020644967245,-0.87077183197121,-2.74215767773664,3.00635454926563,-0.518872705401839,0.284558049436999,-0.111477365126036,-1.02414283845518,0.071670319132269,-0.274222835895365,0.926647220398709,-0.0506728924793851,0.141707824000538,0.106200852450736,"Cosmopolitan AF1b","HM179505"
"HM179506",-3.31417266265547,-0.308257584117064,-2.49873855953436,-0.252763049985296,-0.554924530288736,1.41430760284536,-0.213623536900724,0.583325030765826,0.216378201825526,0.604643060515131,0.312822008667511,-0.897653639369704,-1.27075950049536,-1.41440732784786,-0.480762628494231,-0.119951810936005,-0.0873738037582847,0.250319983020185,"Cosmopolitan AF1b","HM179506"
"KF155002",-3.47295001172489,-0.758679579049337,-0.828561476542032,0.943087159176801,0.056708933360598,-0.239322827828186,0.0531948875653982,-0.0812464266436488,0.414831707126211,0.414948724770298,-0.434875760749781,0.38099041476284,0.373296650098727,-0.422436105650939,-0.546661752359292,-0.181708406842259,-0.0194977294021581,0.0396152645673784,"Cosmopolitan AF1b","KF155002"
"KR534217",-2.98433003149855,-0.0759782383089266,0.246661115557295,0.189617525589895,0.127563315447183,0.284896889489169,0.41077875615898,0.607448986807448,0.732040584424532,-0.260888218868751,-0.0639296247386134,0.940684127086433,-0.664315496459663,-0.247760280065491,0.498998961264545,0.0502441141830416,-0.161789470460383,-0.057038770817568,"Cosmopolitan AF1b","KR534217"
"KR534218",-2.98433003149855,-0.0759782383089266,0.246661115557295,0.189617525589895,0.127563315447183,0.284896889489169,0.41077875615898,0.607448986807448,0.732040584424532,-0.260888218868751,-0.0639296247386134,0.940684127086433,-0.664315496459663,-0.247760280065491,0.498998961264545,0.0502441141830416,-0.161789470460383,-0.057038770817568,"Cosmopolitan AF1b","KR534218"
"KR534219",-3.26606647904394,-0.0254720802735767,-0.706740226287505,1.05663499715523,0.0111331410756586,-0.0593886930625823,0.157153136458891,0.0154263896027915,0.329223706314868,-0.462877964432172,0.519004956024404,-0.0550682193481945,-0.0376860990646684,0.113049788763738,0.0652883441199263,-0.0116491798503951,0.481508093912962,-0.0388361405401721,"Cosmopolitan AF1b","KR534219"
"KR534228",-3.26606647904394,-0.0254720802735767,-0.706740226287505,1.05663499715523,0.0111331410756586,-0.0593886930625823,0.157153136458891,0.0154263896027915,0.329223706314868,-0.462877964432172,0.519004956024404,-0.0550682193481945,-0.0376860990646684,0.113049788763738,0.0652883441199263,-0.0116491798503951,0.481508093912962,-0.0388361405401721,"Cosmopolitan AF1b","KR534228"
"KR534229",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","KR534229"
"KR534230",-3.47132781276086,0.473839668273908,-0.925486230347614,1.27799493459568,0.115858196935457,0.127199121179855,0.799904393273741,0.301933573434754,0.818155028223298,-0.279034508693251,0.0107174966919799,-0.680556808269034,-0.12712391247174,0.0958575269848468,0.0907206702671769,-0.0184166916474978,0.335676353010435,-0.0515275819414903,"Cosmopolitan AF1b","KR534230"
"KR534233",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","KR534233"
"KR534238",-3.26606647904394,-0.0254720802735767,-0.706740226287505,1.05663499715523,0.0111331410756586,-0.0593886930625823,0.157153136458891,0.0154263896027915,0.329223706314868,-0.462877964432172,0.519004956024404,-0.0550682193481945,-0.0376860990646684,0.113049788763738,0.0652883441199263,-0.0116491798503951,0.481508093912962,-0.0388361405401721,"Cosmopolitan AF1b","KR534238"
"KR534244",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","KR534244"
"KR534250",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","KR534250"
"KR534251",-3.26606647904394,-0.0254720802735767,-0.706740226287505,1.05663499715523,0.0111331410756586,-0.0593886930625823,0.157153136458891,0.0154263896027915,0.329223706314868,-0.462877964432172,0.519004956024404,-0.0550682193481945,-0.0376860990646684,0.113049788763738,0.0652883441199263,-0.0116491798503951,0.481508093912962,-0.0388361405401721,"Cosmopolitan AF1b","KR534251"
"KR534252",-2.73978404869787,0.038237582140925,-0.222206543385486,1.25287181783476,-0.190714709110619,-0.352254039490527,-0.531478641054946,-0.410131400879644,0.0760491922458204,0.00658118609870541,0.792140392483296,0.168660656065558,-0.243453581867326,0.18522106299002,0.0605771521755476,-0.0668969212431862,0.544834256719978,-0.0912751671485278,"Cosmopolitan AF1b","KR534252"
"KR534253",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","KR534253"
"KR906735",-2.98433003149855,-0.0759782383089266,0.246661115557295,0.189617525589895,0.127563315447183,0.284896889489169,0.41077875615898,0.607448986807448,0.732040584424532,-0.260888218868751,-0.0639296247386134,0.940684127086433,-0.664315496459663,-0.247760280065491,0.498998961264545,0.0502441141830416,-0.161789470460383,-0.057038770817568,"Cosmopolitan AF1b","KR906735"
"KR906736",-2.98433003149855,-0.0759782383089266,0.246661115557295,0.189617525589895,0.127563315447183,0.284896889489169,0.41077875615898,0.607448986807448,0.732040584424532,-0.260888218868751,-0.0639296247386134,0.940684127086433,-0.664315496459663,-0.247760280065491,0.498998961264545,0.0502441141830416,-0.161789470460383,-0.057038770817568,"Cosmopolitan AF1b","KR906736"
"KR906739",-2.73978404869787,0.038237582140925,-0.222206543385486,1.25287181783476,-0.190714709110619,-0.352254039490527,-0.531478641054946,-0.410131400879644,0.0760491922458204,0.00658118609870541,0.792140392483296,0.168660656065558,-0.243453581867326,0.18522106299002,0.0605771521755476,-0.0668969212431862,0.544834256719978,-0.0912751671485278,"Cosmopolitan AF1b","KR906739"
"KR906741",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","KR906741"
"KR906742",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","KR906742"
"KR906744",-2.73978404869787,0.038237582140925,-0.222206543385486,1.25287181783476,-0.190714709110619,-0.352254039490527,-0.531478641054946,-0.410131400879644,0.0760491922458204,0.00658118609870541,0.792140392483296,0.168660656065558,-0.243453581867326,0.18522106299002,0.0605771521755476,-0.0668969212431862,0.544834256719978,-0.0912751671485278,"Cosmopolitan AF1b","KR906744"
"KR906745",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","KR906745"
"KR906746",-2.77063260610998,-0.79404208397354,-0.634705622993063,1.15298394802927,-0.21914861373822,0.490378073084653,0.186907182132621,0.0467596883189193,0.221197171125955,0.233089626650364,-0.0814224689879392,-1.00793197820596,-0.0850180494495868,-0.310414124808655,0.571513220310218,0.179454123005445,-0.661213998601188,-0.267657880153033,"Cosmopolitan AF1b","KR906746"
"KR906747",-2.77063260610998,-0.79404208397354,-0.634705622993063,1.15298394802927,-0.21914861373822,0.490378073084653,0.186907182132621,0.0467596883189193,0.221197171125955,0.233089626650364,-0.0814224689879392,-1.00793197820596,-0.0850180494495868,-0.310414124808655,0.571513220310218,0.179454123005445,-0.661213998601188,-0.267657880153033,"Cosmopolitan AF1b","KR906747"
"KR906748",-0.302307462995304,-0.826453152534692,-0.401145708323587,0.945260089296193,-0.648246744385328,-0.766659421584137,-1.3296744172364,-0.652017873296026,0.033509455580615,1.34367178932224,1.47005621852448,0.907909332781869,-0.164824483657704,0.78445701521445,-0.161794419777405,0.354053334284235,-0.174411172379525,0.0258574983569884,"Cosmopolitan AF1b","KR906748"
"KR906749",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","KR906749"
"KR906751",-3.45825924443926,-1.20546176305715,-0.509813515849758,1.45652657538801,-0.164385120789571,0.13813108932368,0.11647032742562,-0.0683962352756838,0.546237480276003,0.794673977629781,-0.338644646590531,-0.683185300613461,0.26249795394273,-0.870085627799374,0.11582753409539,0.0338026085262587,-0.697376807697341,-0.24186143472659,"Cosmopolitan AF1b","KR906751"
"KR906756",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","KR906756"
"KR906757",-3.50053999929635,-0.789721789784486,-0.36980244565553,1.3839690473714,-0.0174983558864425,-0.651061821692936,0.330360365944002,-0.380504539438944,0.869198037408283,0.181856434410146,-0.532278241664606,-0.357746744130044,-0.0876841320973587,-0.655560787587462,-0.305530262164181,0.138194354371813,-0.404854624640644,-0.287857507151774,"Cosmopolitan AF1b","KR906757"
"KR906759",-3.26606647904394,-0.0254720802735767,-0.706740226287505,1.05663499715523,0.0111331410756586,-0.0593886930625823,0.157153136458891,0.0154263896027915,0.329223706314868,-0.462877964432172,0.519004956024404,-0.0550682193481945,-0.0376860990646684,0.113049788763738,0.0652883441199263,-0.0116491798503951,0.481508093912962,-0.0388361405401721,"Cosmopolitan AF1b","KR906759"
"KR906762",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","KR906762"
"KR906763",-3.13223774752305,0.700964350063377,0.234966441615699,0.749267763632944,0.0460803696341054,0.116119010800617,0.502651492287545,0.595568533443143,1.17383117425811,-0.160746849238579,0.453670353260066,0.542103087313797,-0.416473255434126,-0.391733071397002,0.754286646429567,0.00969838785925629,-0.3487227514313,-0.0826932749683556,"Cosmopolitan AF1b","KR906763"
"KR906765",-2.98433003149855,-0.0759782383089266,0.246661115557295,0.189617525589895,0.127563315447183,0.284896889489169,0.41077875615898,0.607448986807448,0.732040584424532,-0.260888218868751,-0.0639296247386134,0.940684127086433,-0.664315496459663,-0.247760280065491,0.498998961264545,0.0502441141830416,-0.161789470460383,-0.057038770817568,"Cosmopolitan AF1b","KR906765"
"KR906766",-2.98433003149855,-0.0759782383089266,0.246661115557295,0.189617525589895,0.127563315447183,0.284896889489169,0.41077875615898,0.607448986807448,0.732040584424532,-0.260888218868751,-0.0639296247386134,0.940684127086433,-0.664315496459663,-0.247760280065491,0.498998961264545,0.0502441141830416,-0.161789470460383,-0.057038770817568,"Cosmopolitan AF1b","KR906766"
"KR906767",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","KR906767"
"KR906770",-3.47132781276086,0.473839668273908,-0.925486230347614,1.27799493459568,0.115858196935457,0.127199121179855,0.799904393273741,0.301933573434754,0.818155028223298,-0.279034508693251,0.0107174966919799,-0.680556808269034,-0.12712391247174,0.0958575269848468,0.0907206702671769,-0.0184166916474978,0.335676353010435,-0.0515275819414903,"Cosmopolitan AF1b","KR906770"
"KR906773",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","KR906773"
"KR906780",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","KR906780"
"KR906784",-3.47132781276086,0.473839668273908,-0.925486230347614,1.27799493459568,0.115858196935457,0.127199121179855,0.799904393273741,0.301933573434754,0.818155028223298,-0.279034508693251,0.0107174966919799,-0.680556808269034,-0.12712391247174,0.0958575269848468,0.0907206702671769,-0.0184166916474978,0.335676353010435,-0.0515275819414903,"Cosmopolitan AF1b","KR906784"
"KR906790",-2.73978404869787,0.038237582140925,-0.222206543385486,1.25287181783476,-0.190714709110619,-0.352254039490527,-0.531478641054946,-0.410131400879644,0.0760491922458204,0.00658118609870541,0.792140392483296,0.168660656065558,-0.243453581867326,0.18522106299002,0.0605771521755476,-0.0668969212431862,0.544834256719978,-0.0912751671485278,"Cosmopolitan AF1b","KR906790"
"KR906792",-2.78532337339561,-0.347259899965731,-0.953453583685337,0.639544531818058,0.00194544041194958,0.112924155932787,0.1236317422724,0.0339094969509543,0.0897913979761628,-0.14663562620912,-0.177653583147189,0.056243737170342,0.0257806467064109,0.13723539733978,-0.0909760661444639,-0.0360568923630728,0.0166650796939952,0.0138188191409353,"Cosmopolitan AF1b","KR906792"
"KT336432",-2.74304261853852,-0.762999873238391,-1.09346465387957,0.712102059834669,-0.144941324491179,0.902117066949403,-0.0902582962459823,0.346017801114214,-0.233169159156117,0.466181917010516,0.0159800119268859,-0.269194819313074,0.375962732746499,-0.077289442872132,0.330381730115108,-0.140448638208627,-0.275857103362702,0.0598148915661185,"Cosmopolitan AF1b","KT336432"
"KT336433",-2.45018668338473,-0.621676463437847,-1.06640721580467,0.688508812301725,-0.203987857994172,1.16616076041007,-0.201341687494883,0.493079080241333,-0.181082796605653,0.276040558288907,0.100543971407849,-0.360095903198313,0.379090968995117,0.128471116521074,0.243510163613874,0.438481191188239,-0.233463210662657,0.16919829259406,"Cosmopolitan AF1b","KT336433"
"KT336434",-3.03589855369231,-0.904323283038934,-1.12052209195447,0.735695307367614,-0.0858947909881861,0.638073373488733,0.020825095002918,0.198956521987096,-0.285255521706581,0.656323275732124,-0.0685839475540776,-0.178293735427836,0.372834496497882,-0.283050002265338,0.417253296616342,-0.719378467605494,-0.318250996062747,-0.0495685094618232,"Cosmopolitan AF1b","KT336434"
"KT336435",-2.74304261853852,-0.762999873238391,-1.09346465387957,0.712102059834669,-0.144941324491179,0.902117066949403,-0.0902582962459823,0.346017801114214,-0.233169159156117,0.466181917010516,0.0159800119268859,-0.269194819313074,0.375962732746499,-0.077289442872132,0.330381730115108,-0.140448638208627,-0.275857103362702,0.0598148915661185,"Cosmopolitan AF1b","KT336435"
"KT336436",-2.74304261853852,-0.762999873238391,-1.09346465387957,0.712102059834669,-0.144941324491179,0.902117066949403,-0.0902582962459823,0.346017801114214,-0.233169159156117,0.466181917010516,0.0159800119268859,-0.269194819313074,0.375962732746499,-0.077289442872132,0.330381730115108,-0.140448638208627,-0.275857103362702,0.0598148915661185,"Cosmopolitan AF1b","KT336436"
"KT336437",-2.63296194436824,-0.201539630901493,-1.06333100652675,0.788643671154704,-0.134267718557864,1.08521688551435,-0.322455010725516,0.445589075971175,-0.376944099065328,1.18664408064453,-0.0809845474408403,0.0705267530674051,0.240483002978539,0.278777328646005,0.144562900418964,-0.348907733583259,0.308757617225143,-0.0158085407581333,"Cosmopolitan AF1b","KT336437"
"KX148203",-2.74304261853852,-0.762999873238391,-1.09346465387957,0.712102059834669,-0.144941324491179,0.902117066949403,-0.0902582962459823,0.346017801114214,-0.233169159156117,0.466181917010516,0.0159800119268859,-0.269194819313074,0.375962732746499,-0.077289442872132,0.330381730115108,-0.140448638208627,-0.275857103362702,0.0598148915661185,"Cosmopolitan AF1b","KX148203"
"KX148204",-1.61726179697882,-1.40306921815506,-1.01308587221542,0.923974208900794,-0.338843423262602,0.234407986335372,-0.159449372119271,0.218491472070656,0.198210090380472,1.44463128861831,0.976761519499187,0.111423479103198,-0.0127499512672638,0.394595262359628,0.277555186174397,-0.215834572526034,-0.0667088566559277,-0.0247827005690526,"Cosmopolitan AF1b","KX148204"
"KX148206",-2.73978404869787,0.038237582140925,-0.222206543385486,1.25287181783476,-0.190714709110619,-0.352254039490527,-0.531478641054946,-0.410131400879644,0.0760491922458204,0.00658118609870541,0.792140392483296,0.168660656065558,-0.243453581867326,0.18522106299002,0.0605771521755476,-0.0668969212431862,0.544834256719978,-0.0912751671485278,"Cosmopolitan AF1b","KX148206"
