acc	CpGpos1	CpGpos2	CpGbridge	TpApos1	TpApos2	TpAbridge
KY210253	0.27272727272727265	0.11260916840288927	0.15042869741694342	1.0	0.2994342334013325	0.0913379215779434
KY210254	0.27272727272727265	0.11260916840288927	0.15042869741694342	1.0	0.2994342334013325	0.0913379215779434
KY210255	0.27272727272727265	0.11260916840288927	0.15042869741694342	1.0	0.2994342334013325	0.0913379215779434
KY210256	0.27272727272727265	0.11260916840288927	0.15042869741694342	1.0	0.2994342334013325	0.0913379215779434
KY210257	0.2727272727272727	0.1200529037979083	0.15992620562480578	1.0	0.2890269276000362	0.09136264722217832
KY210258	0.2727272727272727	0.07778799691993012	0.1750118029674033	1.0	0.2883662377108145	0.08234888224907522
KY210260	0.2727272727272727	0.07778799691993012	0.1750118029674033	1.0	0.2883662377108145	0.08234888224907522
KY210263	0.2727272727272727	0.13026250416088023	0.15509172667228088	1.0	0.28868563954179716	0.08765344006563891
KY210264	0.27272727272727265	0.11259552302845241	0.15052363254034162	1.0	0.2753678578253391	0.08751954830961635
KY210265	0.27272727272727276	0.0777778921814312	0.17676438622549617	1.0	0.2884619223475397	0.08243240879243885
KY210266	0.27272727272727265	0.11260916840288927	0.15042869741694342	1.0	0.2994342334013325	0.0913379215779434
KY210267	0.2727272727272727	0.07776225623770522	0.16573867390056224	1.0	0.2748481336423947	0.08233261108707968
KY210269	0.2727272727272727	0.1200529037979083	0.15992620562480578	1.0	0.2890269276000362	0.09136264722217832
KY210270	0.2727272727272727	0.1200529037979083	0.15992620562480578	1.0	0.2890269276000362	0.09136264722217832
KY210271	0.2727272727272727	0.07778799691993012	0.1750118029674033	1.0	0.2883662377108145	0.08234888224907522
KY210272	0.2727272727272727	0.07778799691993012	0.1750118029674033	1.0	0.2883662377108145	0.08234888224907522
KY210273	0.27272727272727276	0.0777778921814312	0.17676438622549617	1.0	0.2884619223475397	0.08243240879243885
KY210278	0.2727272727272727	0.07035651837159161	0.16564928939007284	1.0	0.2883883533935973	0.08233798344496726
KY210279	0.28571428571428564	0.12005561608437251	0.16767837709932806	1.0	0.28900775178210547	0.09339585972422469
KY210280	0.2727272727272727	0.10591943901148508	0.15044305737079622	1.0	0.28510347016924265	0.09129498606991351
KY210281	0.2727272727272727	0.10591943901148508	0.15044305737079622	1.0	0.28510347016924265	0.09129498606991351
KY210282	0.2727272727272727	0.10591943901148508	0.15044305737079622	1.0	0.28510347016924265	0.09129498606991351
KY210286	0.2727272727272727	0.07035651837159161	0.16564928939007284	1.0	0.2883883533935973	0.08233798344496726
KY210287	0.27272727272727265	0.07035179126365702	0.16565127389780418	1.0	0.28841045715084573	0.0823267539386426
KY210288	0.27272727272727265	0.07035179126365702	0.16565127389780418	1.0	0.28841045715084573	0.0823267539386426
KY210289	0.2727272727272727	0.07778799691993012	0.1750118029674033	1.0	0.2883662377108145	0.08234888224907522
KY210290	0.2727272727272727	0.07778799691993012	0.1750118029674033	1.0	0.2883662377108145	0.08234888224907522
KY210292	0.2727272727272727	0.07778799691993012	0.1750118029674033	1.0	0.2883662377108145	0.08234888224907522
KY210293	0.2727272727272727	0.07778799691993012	0.1750118029674033	1.0	0.2883662377108145	0.08234888224907522
KY210294	0.2727272727272727	0.1200529037979083	0.15992620562480578	1.0	0.2890269276000362	0.09136264722217832
KY210295	0.27272727272727265	0.07035179126365702	0.16565127389780418	1.0	0.28841045715084573	0.0823267539386426
KY210296	0.27272727272727265	0.07035179126365702	0.16565127389780418	1.0	0.28841045715084573	0.0823267539386426
KY210299	0.2727272727272727	0.07778799691993012	0.1750118029674033	1.0	0.2883662377108145	0.08234888224907522
KY210300	0.2727272727272727	0.07778799691993012	0.1750118029674033	1.0	0.2883662377108145	0.08234888224907522
KY210303	0.27272727272727276	0.0777778921814312	0.17676438622549617	1.0	0.2884619223475397	0.08243240879243885
KY210304	0.2727272727272727	0.12004969927216291	0.16001623032766524	1.0	0.28905881052621	0.08906179770368383
KY210307	0.2727272727272727	0.07778799691993012	0.1750118029674033	1.0	0.2883662377108145	0.08234888224907522
KY210311	0.2727272727272727	0.13026250416088023	0.15509172667228088	1.0	0.28868563954179716	0.08765344006563891
KY563717	0.2727272727272727	0.10990572817790042	0.1655959765120661	1.0	0.2813490745493524	0.0993706605691411
LC029890	0.3181818181818182	0.10405154609293824	0.14955547707855787	1.0	0.2479170260917219	0.09349586415384903
MN726804	0.28571428571428575	0.08518527409664885	0.1634133811999826	1.0	0.2577876478002521	0.09370914018754085
MN726826	0.2727272727272727	0.08518243552733154	0.1727810708896149	1.0	0.2678887522126549	0.08726415558586698
MN726827	0.27272727272727265	0.08516192034703851	0.1822333344287192	1.0	0.2678887522126549	0.08724092198543247
MT454631	0.27272727272727265	0.10341151237107717	0.1628372725407967	1.0	0.2811636304948657	0.0845899385421154
MT454634	0.2727272727272727	0.10341495989164894	0.16274960748083875	1.0	0.281136168709954	0.08456326954478892
MT454635	0.2727272727272727	0.10342232117506049	0.16265219382735654	1.0	0.26742389822807816	0.08686796149914988
MT454636	0.2727272727272727	0.10341495989164894	0.16274960748083875	1.0	0.281136168709954	0.08456326954478892
MT454637	0.27272727272727265	0.10340818698665447	0.16292443686817915	1.0	0.28119107400348886	0.08461670615422501
MT454639	0.2727272727272727	0.10341495989164894	0.16274960748083875	1.0	0.281136168709954	0.08456326954478892
MT454641	0.2727272727272727	0.10341852990876099	0.16266143690368784	1.0	0.2811086886304909	0.08453669694487344
MT454643	0.23809523809523805	0.10709790793601588	0.12745986028607617	1.0	0.2942761767678314	0.09505821886328633
MT454644	0.2727272727272727	0.09376034328804127	0.15854055760734756	1.0	0.2884031633182889	0.09137307513024244
MT454645	0.23809523809523805	0.10710458817437964	0.1273893386134107	1.0	0.29424259134448466	0.09737796334749171
AF351828	0.3043478260869565	0.09945427703218075	0.1359552907808399	1.0	0.22776734681175506	0.09475795144544072
AF351831	0.2608695652173913	0.11642766843126863	0.12816947479056792	1.0	0.26219081272084804	0.09620501862226664
AF351832	0.30434782608695654	0.1067282840623819	0.12444702727435338	1.0	0.2667355853527522	0.0937807977675248
AF351833	0.26086956521739135	0.07402084443598451	0.12766311238729441	1.0	0.2668286755771567	0.10843362513758681
AF351855	0.26086956521739124	0.08247728206465124	0.1455965631858568	1.0	0.2804314028414703	0.11387050764669616
AF351861	0.26086956521739124	0.08123289479757326	0.14607557588484274	1.0	0.2668824451250115	0.10417767905288776
AF351862	0.26086956521739135	0.08214469709159272	0.1276837808755161	1.0	0.24523286130565924	0.1052241978009571
AY039227	0.2608695652173913	0.08986514142978422	0.11873077410006283	1.0	0.27682659966770673	0.10194991617319796
AY039228	0.2608695652173913	0.07487867123849923	0.13609351742084175	1.0	0.26688249279174464	0.10268150302678732
AY039229	0.2608695652173913	0.09405190643305623	0.12940456878630222	1.0	0.2692476902771667	0.10647916173336477
GU644652	0.2608695652173913	0.07436171167016437	0.15387845053164628	1.0	0.2590469477241394	0.11295380191996011
GU644654	0.2608695652173913	0.07488996682070308	0.1266538807136904	1.0	0.266960771417875	0.10251023410744335
GU644655	0.2608695652173913	0.07487867123849923	0.13609351742084175	1.0	0.26688249279174464	0.10268150302678732
GU644656	0.26086956521739135	0.07487245765594178	0.12660525058598607	1.0	0.2668286755771567	0.1004360523581671
GU644657	0.22727272727272727	0.08162678779515538	0.13184012926500194	1.0	0.24247769667477698	0.10136516246271778
GU644658	0.22727272727272727	0.07435830905023504	0.11952797299193987	1.0	0.24248419728284576	0.10107535045612594
GU644659	0.2608695652173913	0.06755914400316022	0.10043196966333064	1.0	0.24529343791223968	0.09570956035698286
GU644660	0.2608695652173913	0.06757821238758478	0.12673034615312712	1.0	0.24526123253936624	0.0960279124309385
GU644661	0.26086956521739135	0.07487517827246232	0.136087968117527	1.0	0.2554314471584632	0.10314261086955788
GU644662	0.2608695652173913	0.08217945902478561	0.1317697130125283	1.0	0.24520351810186133	0.09828195957505961
GU644663	0.2608695652173913	0.06756235639763145	0.12718292004382684	1.0	0.24863979770553302	0.09607404055537912
GU644664	0.2608695652173913	0.07489267255586594	0.13625730041363426	1.0	0.23137006328402157	0.09387398810339696
GU644665	0.2608695652173913	0.0754224586134799	0.11945267766342481	1.0	0.25305597472174685	0.09600259774064557
GU644666	0.2608695652173913	0.06757573605853033	0.12669519147209124	1.0	0.2452328613056592	0.09599261191012487
GU644667	0.2608695652173913	0.08218912652725872	0.13611426396527304	1.0	0.23471434712300165	0.10653769137249301
GU644668	0.2608695652173913	0.07487452058363188	0.140502824977048	1.0	0.245204456402754	0.10104351813653692
GU644669	0.2608695652173913	0.06757621112098473	0.11947418987938334	1.0	0.2452924699965243	0.09586174319477189
GU644670	0.30434782608695654	0.07487965018633481	0.14058094518577297	1.0	0.2452025804340936	0.08530183521479826
GU644671	0.2608695652173913	0.06299449679230303	0.13605630446028613	1.0	0.24532373364968652	0.09927532698734888
GU644676	0.2608695652173913	0.09405480293157105	0.12943134635174328	1.0	0.2692952505571344	0.1031145462881972
GU644677	0.26086956521739135	0.0940466716654472	0.12941213797869539	1.0	0.2796992481203008	0.10328467152544883
GU644684	0.2608695652173913	0.07489086319375425	0.13705708432472666	1.0	0.2669216293328477	0.10227291061674555
GU644689	0.2608695652173913	0.07489086319375425	0.13485187486172998	1.0	0.2669216293328477	0.10312874511037383
GU644690	0.26086956521739124	0.07488907254302296	0.13484895022649432	1.0	0.2668906610533133	0.10316974296437596
GU644695	0.26086956521739124	0.07488907254302296	0.14420584934459582	1.0	0.2668906610533133	0.10316974296437596
JQ685925	0.2608695652173913	0.07489086319375425	0.13485187486172998	1.0	0.2669216293328477	0.10312874511037383
AF351845	0.28	0.06138154166192129	0.0941417606565412	1.0	0.27145806606799233	0.06279946037746416
AF351846	0.28	0.07285691831330604	0.1020693486403739	1.0	0.25774564183835186	0.06974354053078373
AF351858	0.28	0.07203671849144404	0.1032574031321839	1.0	0.2602716451622575	0.0605501509532637
AF394883	0.32000000000000006	0.06576486287201504	0.10386371068801929	1.0	0.26136488993631857	0.06276390883188579
AF394884	0.28	0.06575504411093624	0.10829028792680999	1.0	0.26136488993631857	0.07084736477602283
GU644712	0.28	0.0799994069724418	0.10385771055583248	1.0	0.2612774411044668	0.06280036132529031
GU644713	0.28	0.07910722887135838	0.11357517410610962	1.0	0.26127627115241786	0.0703362914529426
GU644714	0.28	0.06576807807334088	0.11827387623740522	1.0	0.26133881150415866	0.06279941457771174
GU644715	0.2800000000000001	0.07287561747238717	0.10379311877280212	1.0	0.2613058267526916	0.06278843064184904
GU644716	0.28	0.07287627365084737	0.1124627506138329	1.0	0.2612774411044668	0.06308923912211185
GU644717	0.28	0.07287317224116298	0.1037346473400843	1.0	0.26130466640569316	0.0627764129939763
GU644718	0.2800000000000001	0.07287561747238717	0.1128158899223459	1.0	0.2613058267526916	0.06736629046082088
GU644719	0.2800000000000001	0.07288029306015943	0.12330779379741724	1.0	0.26130814507314826	0.07589656252133672
GU644720	0.28	0.07288206194510524	0.11811633897515107	1.0	0.2613376638999158	0.07091114147616408
GU644721	0.28	0.0728925638472899	0.10387017055469924	1.0	0.2613353663429901	0.07342920444966873
JQ685947	0.28	0.07287317224116298	0.09922576327096447	1.0	0.26130466640569316	0.06735368725066188
AY854505	0.34782608695652173	0.07017537464721142	0.1528417065496721	1.0	0.28065411357464715	0.07186479817067136
AY854525	0.34782608695652173	0.06567217638844408	0.15151987912172815	1.0	0.29064642263722923	0.06730002708212358
AY854531	0.33333333333333337	0.07021465284933812	0.12461557994947751	1.0	0.2432604944797391	0.09589852902479841
AY854544	0.375	0.07317325759742327	0.14262296013500766	1.0	0.23418880384211316	0.08031119073426675
AY854546	0.375	0.07318343353295269	0.12649610062582972	1.0	0.23416201285053742	0.08033590901349308
AY854558	0.33333333333333326	0.10177918631376344	0.11774874708029225	1.0	0.2681839980816881	0.07114954502524007
AY854567	0.36363636363636365	0.10748921933921396	0.11490022027430151	1.0	0.2678421326502021	0.05760820984540632
AY854573	0.36363636363636365	0.09259399791668899	0.11483218590604648	1.0	0.2677793686234068	0.06618427252845166
AY854576	0.391304347826087	0.07032881764536295	0.12050433364284976	1.0	0.2578613837634688	0.07065059634817922
EU345002	0.3478260869565217	0.08119539964346956	0.12735688841634202	1.0	0.2368470770729961	0.12707366453710103
EU345003	0.3181818181818182	0.1092489855444086	0.10823450189463729	1.0	0.2678528636472562	0.1321261776023342
EU345004	0.34782608695652173	0.07311930301855987	0.1305098535178987	1.0	0.2702949829053033	0.1311333826967329
JQ685938	0.30434782608695654	0.09956318714288234	0.13789116601259488	1.0	0.2579858960784705	0.11049966337743393
JQ685968	0.30434782608695654	0.09955387496991419	0.14763351748993436	1.0	0.2580503132067164	0.12336584854092883
MW055084	0.3478260869565217	0.08980456022204393	0.12944359561704671	1.0	0.24427728933040593	0.13269987029997488
MW055085	0.34782608695652173	0.08912542141706442	0.12951677395561284	1.0	0.23647641199976144	0.13274577832222045
MW055086	0.2916666666666667	0.10698725234407853	0.1264468272429575	1.0	0.24794265462627396	0.12291168781297054
MW055087	0.3043478260869566	0.1057281686756455	0.12299119179625456	1.0	0.24802456540438897	0.12021354753553544
AF351849	0.20833333333333337	0.08726423704779258	0.09391789945397916	1.0	0.23358171059040553	0.10170383403863886
AF394876	0.20833333333333334	0.08014596410836138	0.11437463511342812	1.0	0.23284081059886913	0.10416897150653937
GU644760	0.21739130434782608	0.08013684267115702	0.09436857100601717	1.0	0.23363304881080632	0.10585879937451327
GU644761	0.20833333333333334	0.08725291290961533	0.09477789504664284	1.0	0.23361873505264574	0.10365434099375631
GU644762	0.20833333333333334	0.07580429315026713	0.10105061860191572	1.0	0.24765542512887398	0.1040882377815582
GU644763	0.21739130434782608	0.08012513761158359	0.09437400194412869	1.0	0.2336500838457239	0.10594649367153273
GU644764	0.20833333333333331	0.07586294261996093	0.10633676953843502	1.0	0.2267237092897986	0.09372287107153192
GU644765	0.20833333333333337	0.0872596257542026	0.08985124969063155	1.0	0.24762891940917342	0.10340525383230877
GU644766	0.20833333333333334	0.08011898376705406	0.08987645548892942	1.0	0.2438226217352582	0.10336634544855025
GU644767	0.21739130434782605	0.08631289735364696	0.09437641371026892	1.0	0.24382262173525815	0.1067690050076955
GU644768	0.20833333333333337	0.0872656201159332	0.08985957440757782	1.0	0.23361309708838462	0.10346423704075824
GU644769	0.25	0.08014066048748797	0.07502068746538278	1.0	0.2335874695295887	0.10460786189318895
GU644770	0.20833333333333337	0.09871589413100287	0.09435821853804652	1.0	0.23361020775938854	0.10363153591720055
GU644771	0.20833333333333334	0.08726222138608072	0.09437158176923406	1.0	0.23364718054837041	0.10366553843609921
GU644772	0.20833333333333331	0.09872234187822332	0.08985075178418983	1.0	0.22339256463953228	0.10359764682928785
GU644773	0.21739130434782605	0.0872995547086495	0.09437641371026892	1.0	0.2336529897889439	0.10580674797670861
GU644774	0.20833333333333337	0.0872656201159332	0.08257014936670094	1.0	0.23361309708838462	0.10346423704075824
GU644775	0.20833333333333337	0.08105910407660082	0.10835343882959303	1.0	0.24133686218994277	0.11642819993398891
GU644776	0.20833333333333334	0.08726339305414915	0.08985967227594022	1.0	0.24764510212329405	0.10335653278493218
GU644777	0.20833333333333334	0.09442095476139561	0.09434735910751606	1.0	0.23360167428174763	0.10357202317834782
GU644778	0.20833333333333334	0.08726781836079636	0.09434735910751606	1.0	0.23360167428174763	0.10357202317834782
GU644779	0.20833333333333337	0.0872656201159332	0.08483359667929723	1.0	0.23361309708838462	0.10346423704075824
GU644780	0.20833333333333334	0.09440297101051413	0.094352805909425	1.0	0.23361873505264574	0.10365434099375631
GU644781	0.20833333333333334	0.09758541025842862	0.09434975556272743	1.0	0.23603498054311897	0.0994786804588988
GU644782	0.20833333333333334	0.08726222138608072	0.0947969450601535	1.0	0.23364718054837041	0.10153245824830402
GU644783	0.20833333333333334	0.08726222138608072	0.0947969450601535	1.0	0.23364718054837041	0.10153245824830402
GU644784	0.20833333333333334	0.08626692198556991	0.09569729549172562	1.0	0.23365008384572386	0.10107001121107667
GU644785	0.20833333333333337	0.08728613314113635	0.09434981460115512	1.0	0.2336045607670381	0.1157941423534604
GU644786	0.20833333333333334	0.09439433637811993	0.09476209733384759	1.0	0.23357883505806062	0.10375073351765306
GU644787	0.2173913043478261	0.07955141609334673	0.08484810059235566	1.0	0.23364156941524888	0.11000132571169031
GU644788	0.21739130434782608	0.08728099534610535	0.09479959298672486	1.0	0.2336500838457239	0.10594649367153273
JQ685905	0.20833333333333334	0.08727723595406163	0.09436612186888683	1.0	0.23363015117001454	0.10358288388808091
AY352488	0.3043478260869565	0.12054774298647636	0.12916448983568746	1.0	0.26529315665275	0.08163006561895787
AY352501	0.30434782608695654	0.10137327942940201	0.10573773301277098	1.0	0.25532625189681335	0.11104312022470031
KX954123	0.3043478260869566	0.09407797836108647	0.129404595460125	1.0	0.25171739962529466	0.0767852735437906
LT598537	0.3043478260869565	0.11324219726034732	0.10583216811437074	1.0	0.2552765647743814	0.11125846015295315
LT598538	0.30434782608695654	0.11324010044019926	0.10362473470596659	1.0	0.2553688425139529	0.11828718264070458
LT598539	0.3043478260869565	0.11914745010602994	0.10361013854677915	1.0	0.2553262518968133	0.11708863038157863
LT598540	0.30434782608695654	0.1132410057255052	0.10088574846201981	1.0	0.2553262518968133	0.11828332545141412
LT598541	0.30434782608695654	0.11323919769642266	0.12860272277938412	1.0	0.24168427010582277	0.11844648603422595
LT598542	0.30434782608695654	0.1132410057255052	0.10088574846201981	1.0	0.2553262518968133	0.11828332545141412
LT598543	0.31818181818181823	0.11324227280876285	0.09661394954506576	1.0	0.25535936283972954	0.10232321408175761
LT909550	0.3043478260869565	0.12054708416982746	0.12909624234634115	1.0	0.2652960343801386	0.08159771264606155
MN384717	0.3043478260869565	0.11407547516391994	0.11937325783248892	1.0	0.25183235109342744	0.10145418140351281
AY352487	0.3043478260869565	0.12054774298647636	0.12916448983568746	1.0	0.26529315665275	0.08163006561895787
EF611828	0.30434782608695654	0.13242635495612895	0.13335966795984958	1.0	0.2652813590171394	0.0815961016907868
EF611830	0.3043478260869565	0.12054908282289481	0.12922065658291987	1.0	0.2652599011152341	0.08163626250113767
EF611851	0.3043478260869565	0.1132407953392593	0.10087648804158013	1.0	0.2553392150897475	0.11823378873628215
L20675	0.3043478260869566	0.10919123458066796	0.13950260373354828	1.0	0.2552224517559329	0.07868324610619762
gannoruwa_outgroup	0.2727272727272727	0.12942433216733004	0.09501400999094993	1.0	0.2512109958422476	0.16508055982450845
