"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","clade"
"EU853590",2.87813388753608,3.82254644158076,2.53268064432299,0.761848057365522,-1.36868229987071,0.461954746902941,-1.81299674182404,-1.12814377402004,1.13124595564861,-0.504994808423278,-1.61769207040141,0.832380515658034,1.12913404421415,0.645752716429662,1.25196897557149,0.170451231150706,-0.070340667609042,0.390544627344865,-0.174911158103706,0.101481141908562,0.155323773245781,-0.100021539399411,0.398751487215415,0.977216667789837,0.127266294497607,-0.242767975130541,0.622352712102042,0.00124616364151066,0.295634313820423,-0.785251596521065,-0.0371077104178017,-0.28804886687801,0.0335751423643272,0.0302132693138255,-0.813697833862181,0.155343190369319,0.0250962566132955,0.376810201329413,-0.364044118225009,0.236615112474437,0.000916835846067602,-0.001792700203602,-0.000362071461669173,-8.88245647899685e-05,-0.00109006371230017,-0.000118809147611826,-0.000644156852393122,0.00016690189033487,9.52349434404197e-15,-2.84968413217079e-15,-6.27638595512124e-16,-2.50563853960755e-16,4.15244075489424e-17,5.15425915583381e-16,4.32845778506105e-16,4.57486461963134e-16,3.77727977274093e-16,"Cosmopolitan AF1b"
"HM179504",1.57477636453204,3.30409455310938,4.59203554942177,-0.952327416218897,-0.444827964237935,0.441057838245254,-0.223347663686806,-0.706762421668153,1.28724537703094,0.990277152826146,0.195979305123494,0.198189818250055,0.233086819982831,-0.483300582826579,-1.10488457252887,0.532393109842082,0.993250726522597,0.25427260350225,0.271016565113361,0.825569927713098,0.415642241290958,-0.34139281970989,0.0218691299542651,-0.76156835236855,-0.0288319235072163,-0.219786630074525,0.0340247385768747,0.4865340202968,-0.404278794645801,-0.312923734756521,-0.377801481871209,0.00584727215701949,-0.184659591891658,-0.0366548461220763,-0.586834256962373,0.325867834939397,0.245128308981385,-0.061713969168691,-0.0902422684102706,-0.199645275291349,9.08961267393752e-05,0.00184912567024672,-0.000650454097065034,0.000121035665986463,-0.000761233554282263,-8.14522974362033e-06,-0.000662800465135158,-0.000287328847756856,1.02660310352298e-14,-2.28589441006526e-15,2.58986125054307e-16,1.38986720700528e-16,-1.73110511831312e-16,-2.06261905822526e-16,-8.38852640125781e-17,4.86260481628239e-16,7.50928740468652e-18,"Cosmopolitan AF1b"
"HM179505",1.89363629790679,2.93321822243299,2.68770102147625,1.41312004869233,-2.79336269426441,1.66888190733463,1.45461854977409,1.70910750603341,-0.660631977653188,-1.27569444603104,-0.919606981163507,1.63690069535394,-0.00386436759143214,-0.605249266753078,0.858832432359165,0.504634629991505,-0.34893904330328,0.0422140047648486,0.187595928500165,-0.374430121556916,0.455854777732138,-0.196437302911146,-0.651245761658164,-0.806412786091941,-0.401608115796422,-0.926836405398886,-0.231082888468313,-0.0395786132578336,-0.00199053165384871,0.41265373601823,0.14844396326754,0.137088235677431,-0.0556883308765723,0.775868642754546,-0.392991739417667,-0.106334143065894,0.0660499753988379,-0.0678310055077917,-0.170501700733502,0.138277785203931,0.00100793492163183,0.00108563933630906,-0.00102144366558749,0.00147095476025231,0.00194487386121533,0.00118428110532987,0.000505895081809243,-7.65474766503689e-05,1.03465286847641e-14,-1.04828975292039e-15,-9.71791937444719e-16,4.56748872230825e-16,1.33148709781579e-16,-4.46596698777446e-17,-2.24978233569382e-16,-2.93282384417875e-16,1.85507046887606e-16,"Cosmopolitan AF1b"
"HM179506",2.8454693166514,2.56129684736803,1.67378759494051,-0.63639747175599,-1.08287669966217,0.894963879852824,-1.01020467781846,-0.125999848281448,-0.249022263094568,0.0238612551201711,-0.720816737336599,-0.466384607654465,-1.4157465157046,-0.934738679519914,-1.30179161082391,1.06119399751596,1.17623838330972,0.192940621291777,0.0780346559452471,1.24296708827849,0.715956512490137,-0.697111705694183,-1.07073327603217,-1.09758520508863,-0.249472535922469,1.35872352992912,0.331484257765534,0.322942124017989,-0.503203173214507,0.600058675593972,0.259559972042529,-0.326068653674239,0.2845798947299,0.34426281989868,-0.121846822523582,-0.383626783641499,-0.129878805123943,0.202100925963193,0.28405315148944,-0.373779851583952,0.000903241760652449,-0.000240298093815337,-0.00100759014038072,-0.000321826213440577,0.00136435557791253,-0.00048589567277423,-0.000294643527448621,0.000167036406740221,1.06573964500003e-14,-2.20583024364301e-15,-6.96205559297898e-16,3.90007549020188e-16,2.63859063259522e-16,-5.32349399753367e-17,-2.50913607119052e-16,-6.72613429807656e-16,-4.73410378416247e-16,"Cosmopolitan AF1b"
"KF155002",2.25405298891695,3.77733233191898,2.18692976327351,-0.613759225158874,-1.0387015932574,-0.234462915195582,1.4350886532671,0.981928204500622,-0.742533665369713,-0.653945256221076,-0.25654563245724,0.124342821416909,0.668989979743205,0.20092468155377,0.3928072084444,0.428717641271922,0.169861828723675,0.0934374850333567,0.845502144468655,0.16148825476819,-0.522379309750917,0.548212802527807,-0.0428179245729101,-0.328803562364713,-0.292301767386685,0.366049032222393,-0.160026891211485,0.409379702606493,-0.0579215763972859,-0.217317956927331,0.107106553798942,0.390399143276368,0.0734004961737444,0.0831094097454323,0.185256964668127,-0.188623803385939,0.134586169108217,0.0158922730791296,0.224773238667095,-0.442501058989251,0.00148645841442931,-0.0015623380697795,-0.000744296399285684,0.000102164986998804,0.0011112093923083,-0.000537250404068701,-0.000416030620304653,0.000319267103336926,9.87487043651978e-15,-1.64988966721561e-15,-4.03175370606975e-16,-5.50844038179304e-16,-3.12108681329176e-17,1.48684842815724e-17,-2.1677643008879e-16,4.39255689772823e-17,-2.37298614223636e-16,"Cosmopolitan AF1b"
"KR534217",1.81968289772964,3.51209239628035,3.21972275107811,-0.862849375900823,-0.568080107093647,-1.08925957742183,1.20061617274564,0.571232151101192,-0.690348113133319,-0.529178903797281,0.839738761392948,-1.08188123197881,-0.507585585364389,0.2153054384999,0.722378076108847,0.16591624825815,-0.121382842367076,0.24565972866924,0.314590088523121,0.306320198481116,0.0710526650716944,0.204103250209779,0.00656943667326055,0.403033409595201,-0.046252938496572,0.222201287904247,0.0490901770301235,-0.232848527309969,-1.45507078781422,-0.471810242585305,0.346179563533461,0.158473381517144,-0.0968278241045409,0.19858618733055,0.186049059321214,-0.166937561386197,0.0164942702334977,0.0387982960669648,0.359356167988149,0.0649607991817802,0.000379833695141772,0.0018670478472876,3.09979026514725e-05,-0.00023224006696608,-0.000390929475409212,0.000117816448000926,-0.00176135538935292,-0.00013796634328466,9.93719694133337e-15,-1.13467118020124e-15,-7.9352121786797e-17,6.13758098454544e-17,7.01678700994679e-17,1.01902005266862e-16,2.57126722316186e-16,9.56795637652351e-17,-5.66554324469121e-17,"Cosmopolitan AF1b"
"KR534218",1.76207125091817,3.53716813346037,3.54327428954521,-0.510517481865749,-0.11678879318798,-1.10854601901653,0.48451198970439,0.519780921812842,-0.247877265944224,-0.482304701468566,0.906002302170244,-1.11742806587865,-0.698054329557358,-0.237586865691462,0.504813020664561,-0.477421066820968,0.204098372408035,-0.0425966177740976,-0.386748950166633,-0.009296908159204,0.0390743467966265,-0.270363491649427,0.00647462867486199,0.0202139353487117,-0.0986801341184767,0.222402175294813,0.185157114544122,-0.218967018609793,-1.2724155837534,-0.525798031728886,0.193361458216268,-0.0777051146445873,0.000667847780643536,0.185924725654379,-0.0522821020858072,-0.25220244045361,-0.0216586273472254,-0.0219140967373682,0.280450656989402,0.0261119996625435,-0.000613862209240175,0.00194973427803731,-0.000299414896672081,-0.000451042523965204,-0.000279064687243496,3.70059680817963e-06,-0.00206465204229851,-0.00020144495042195,1.0186997121874e-14,-1.41222693635753e-15,-7.9352121786797e-17,6.13758098454544e-17,1.81190172561984e-16,-9.12029719565361e-18,1.73859995469299e-16,3.17724168690266e-16,5.43668700156035e-17,"Cosmopolitan AF1b"
"KR534219",2.03412903746196,3.00534319164265,2.20686279821035,0.236222194634386,-0.356622967769605,2.02549242332553,-1.60726076300945,-0.961368105196577,2.78077355095797,-0.594855526610234,-0.284695911541726,-1.47591174930916,0.317158648671772,0.585025820755002,-0.161779650337115,0.075161504407589,-0.205133542960308,0.815511920070039,0.312015150350252,0.644670087783143,0.638642081539065,0.66482143198756,-0.0820720035291081,-0.0592843267289271,0.0693855717768592,-0.785596165233688,-0.322295390636215,-0.275187598416329,0.35673703288499,0.236365386786875,-0.074763779905944,0.077945122596598,-0.0672898520224067,0.201424086119519,0.0969624189245067,-0.0841122294103124,-0.0615060143671452,0.10349464186682,-0.0220425570503944,-0.0135559692391619,0.000890768241253171,0.000893219961869238,0.00255416547308008,-0.000726406448873523,0.000119604192984262,-0.000512101128813658,0.000444226854228385,7.56219485722388e-05,1.0124484079839e-14,-2.44994632150965e-15,-8.36135177445928e-17,-5.42451849931816e-16,-2.41551561029412e-16,5.10451842434834e-16,3.30133278743196e-16,-3.48793535649132e-16,5.74085105506411e-16,"Cosmopolitan AF1b"
"KR534228",1.97078140104998,2.62053526005839,2.15939970743544,-0.419188364687789,-0.589018858361618,2.25015690082152,-1.37864914325307,-1.02102932525662,2.67376879280487,-0.420684653025194,-0.472339499413295,-1.17251432762009,0.574155821947893,0.445037020139861,-0.135402713095871,-0.585927708195901,-0.368260312294726,0.406432963856937,0.462226193672981,0.244639196023517,0.560973672559414,0.787468331950294,0.0573957619307174,-0.0876549069976555,0.0172173969112139,-0.376780024206701,0.0618553889850683,-0.0795648339899057,0.345224229750257,0.229408521457317,-0.082604416249934,0.0675440734218616,0.056616043108254,-0.135849988442152,0.0738578154200832,-0.292125292525231,-0.0768065231704822,0.0909091316257648,-0.117292363102983,-0.0510358594881649,0.000771869948875874,0.0010409910433843,0.000111683045641403,-0.000849576094150889,0.000134056771779772,-0.00017675604138224,0.000231534502532199,6.63212632300927e-05,1.01799952310703e-14,-2.18626835316118e-15,-1.94635820207109e-16,-6.53474152394331e-16,-1.58284834182525e-16,5.10451842434834e-16,3.30133278743196e-16,-4.0430468688039e-16,6.85107407968927e-16,"Cosmopolitan AF1b"
"KR534229",1.47361756313848,3.56077662879781,3.63645361728957,-0.965744877438393,-0.0600686271628979,-1.09020772408046,1.47458336556653,0.260438774005667,-0.752291596501938,-0.233370232361903,0.617049326017414,-0.739545862649575,-0.252649399323654,0.315015339086551,0.413115670660594,0.515709443623719,-0.646358485671766,0.352081926448008,0.332302296558238,0.0433559791056956,0.0446204812709678,0.178222086684942,-0.407402168330055,0.587658597608059,0.72569336640299,-0.121454911235812,-0.22575429470529,0.334185019533419,-0.0840408306356683,-0.168021848595987,0.154763042410322,-0.163855219695207,-0.148290466336599,-0.0715853039246398,0.0866853187897394,0.124279834581745,0.0575177359001298,-0.0805123433964693,-0.0387613471940874,-0.138831834409682,0.000929783818237781,-7.68673212635519e-05,-0.000130897309743942,-0.000252178720247371,0.000112330103373671,0.000265560217156503,0.00096577005501042,0.000109801382413873,9.84859019501437e-15,-1.85462867105126e-15,-1.47181914669142e-17,4.93872867483568e-17,-4.71985413982733e-18,9.05938797975836e-17,1.42929225460501e-16,-3.62588430756843e-16,-8.81072370408503e-17,"Cosmopolitan AF1b"
"KR534230",1.47713799994726,3.09599992181237,2.84857365302731,-0.496890969607812,-1.16488473546784,1.71899063215885,-1.67336197889007,-0.684725499456222,2.14108366353743,0.601052775673021,-0.771853729987406,-1.00169754580588,1.08432225004171,0.464698318635254,-0.0407780662895714,-0.576688644878372,0.0711400054352111,0.12312392536408,0.612087556732212,0.471305044370557,0.543889992169407,-0.00693799780186405,-0.175783750825839,-0.168661364135921,0.426605452967552,0.0508438903676557,-0.35050288350056,0.0634304425410544,-0.00952126886335314,-0.132421335100929,0.202196022307384,0.214038007117569,-0.239273540671328,0.0812793793635091,0.142880957196319,0.0743862863806589,-0.0915960053260051,-0.0163138032132771,0.0978554155211551,0.00548344226080926,0.000455278819715709,0.00144574161990561,-0.000577802279478829,0.00090735626269758,0.00148346003157643,0.00125836939089415,4.60302482746363e-05,-4.03647633466359e-05,1.0124484079839e-14,-1.65891241646423e-15,-8.36135177445928e-17,1.26596623807627e-17,-6.11403195278236e-17,-2.56295933946915e-16,-1.74671252766055e-16,-1.82260081955359e-16,-3.65375580374252e-17,"Cosmopolitan AF1b"
"KR534233",1.5050284544148,3.51886504506944,3.95220297873264,-0.822193367812698,0.26193241474524,-1.20670735004496,0.608440091760694,0.307912034386642,-0.38901163493447,-0.187120028128714,0.709120936863551,-0.951339639533624,-0.475537541231395,-0.174932041234296,0.290716523118456,-0.0574687550530906,-0.277632623524039,0.101382483506769,-0.476137352658942,-0.329556204906953,-0.0366323069674307,-0.261787401891924,-0.474206295311806,0.0385492534910895,0.438314064103153,-0.127909113143325,-0.059106617895728,0.236726250590231,0.0870708540103029,-0.0960829406590301,-0.0312634165077734,-0.211472351351028,-0.0832270472782883,-0.062793818689998,-0.140752668261006,0.021793911104735,-0.00122846483700083,-0.153267440255581,0.0947278336406958,-0.560933349498294,0.000158835723491539,-0.000741472704012732,-0.000669728794428783,-0.000430823405448232,0.000168048964279591,4.10093817795362e-05,0.000456824767011473,-1.42006191756908e-05,1.00380272540695e-14,-2.35968952550406e-15,-1.32167909689664e-16,-3.90667929878456e-19,8.13353003426934e-17,-9.09789803995556e-17,-2.26119728041523e-17,-2.33587089388248e-16,-2.87929372303207e-17,"Cosmopolitan AF1b"
"KR534238",1.99573388109571,2.4374272505949,2.04493891188711,-0.348168179660321,-0.517842393174725,2.23305161821721,-1.18162112212593,-1.04541605632111,2.77802405703085,-0.469208284248969,-0.370934216477557,-1.34870739070022,0.665921170257617,0.377906810416763,0.0204070893709553,-0.62928635027918,-0.262208906469663,0.350004217070882,0.4343283260618,0.250300469228761,0.641909967981866,0.67058392067415,0.0538669224495923,-0.146995791362069,0.0697945705387522,-0.176129979822308,-0.15009077111261,-0.190587971840877,0.230515579099175,0.248459035545538,-0.0334386052724697,0.125746179310639,0.0168810066885166,-0.207616945185339,0.0794091710562582,-0.262252756077659,-0.0226069258232467,0.104043953463576,-0.161059928911033,-0.0536943931249554,0.000710072127910492,0.00102826324041951,7.77642513224375e-05,-0.000971878433395096,6.17373435402292e-05,-0.000350395638144882,0.000212432960982872,5.05822057755369e-05,1.04020398359953e-14,-1.5340123261939e-15,2.74087847179228e-17,-7.64496454856847e-16,-1.02773682951267e-16,3.99429539972318e-16,3.30133278743196e-16,-4.0430468688039e-16,6.85107407968927e-16,"Cosmopolitan AF1b"
"KR534244",1.84137147831372,3.35417038198063,4.01145763486756,-0.910520166725777,0.45907804890338,-1.73796044465041,0.87441844471731,-0.00655804858244344,-0.415176946037598,-0.511800740479095,0.666738032012758,-1.07769917792459,-1.52545047451486,-0.335828470524567,-0.226690822876078,-0.0432016503855458,-0.288798963030371,0.0460782256502418,-0.269725972560291,-0.402198325090293,0.0244114487865507,-0.155480628149944,-0.523860313514727,-0.0683293211920635,0.00527647962245263,-0.102247710389699,-0.167916214382304,0.279628744695835,0.046789182235308,-0.10439211926187,-0.0719424715305453,0.125349616171221,-0.154126737631191,-0.181388993303056,0.0168578021552919,0.0745574825226501,-0.180703753630716,-0.120775117355289,-0.0469364404834524,-0.138055560889126,0.000326316192022806,-0.000173901731256683,-1.62662770799018e-05,-0.000454283901199598,-0.00013664047564208,-8.75290273653624e-05,0.000641426965235658,-7.07775172822406e-05,9.97732981479491e-15,-2.44997951057935e-15,-3.68496641414536e-16,1.70201151566101e-17,1.52295753977902e-16,-1.27800509010347e-16,-4.32353672212344e-17,-9.35543354047312e-17,4.53714951807374e-17,"Cosmopolitan AF1b"
"KR534250",1.578502751195,3.42424535889255,4.23941883616554,-0.601936275021872,-0.108305777961883,-1.55287817219978,0.655535365264936,0.390552988988053,-0.45119600718164,-0.37866931439817,0.767486566316405,-1.30530159401375,-1.00857661847621,0.196843146582283,0.193970086419659,0.0750996599206132,-0.478356463975062,-0.418811425410349,-0.357513870724383,-0.632516372954512,-0.119836193907702,-0.430824436564109,-0.954048408895912,-0.0532259475075257,0.201529686233369,-0.0889052698299393,-0.0348992205418115,0.111151294542343,-0.0114434978275989,-0.0316883509283466,-0.123828788428387,-0.133670480967341,-0.0516174576787546,-0.0711273582218364,-0.145900316748187,0.106533630091979,-0.182391887361944,-0.0663867310668348,0.0188917317482751,0.0202550115520123,0.000134543306681909,0.000113844363572457,-9.63902659458111e-05,-0.000359013533974236,-0.000206411186717969,-1.06567649141919e-05,0.000557303730778768,-0.000158510689728161,1.01438632684887e-14,-2.35283499592465e-15,-5.90541246339568e-16,3.50087022544157e-16,3.88218146710748e-16,-1.13922721202532e-16,-1.54797916056055e-17,-3.15598940329766e-16,2.67416100105769e-16,"Cosmopolitan AF1b"
"KR534251",2.06715162693494,2.79357155148128,2.23740004270245,-0.186207419383521,-0.517890789198915,2.05317342217058,-1.42493020605382,-0.974210167411389,2.69879971873124,-0.384696166490227,-0.422230232251285,-1.24205349845278,0.411017263266016,0.501815725979878,-0.195351023863118,-0.422420534061087,-0.440993953692554,0.458275014751968,0.378268121211014,0.443653689774024,0.571047920806516,0.605602851223915,-0.0247200009538982,-0.0903317506678364,0.136243554042518,-0.643562480702678,-0.187288871973566,-0.102758371457703,0.195945986622763,0.22194053894229,-0.0686932314238847,0.199108000976227,-0.0819247205804673,0.0657026535314448,0.131999634223856,-0.0970216050792184,-0.110631214894873,0.0487500907149138,-0.0471087940291718,-0.0473384990180589,0.000728841760136553,0.000881242740171009,-1.78119497063535e-05,-0.000946085807729334,-8.57049402581837e-05,-0.000397942788234519,0.000206741317971365,-5.01381810933435e-06,1.0124484079839e-14,-2.29729065562369e-15,-8.36135177445928e-17,-5.42451849931816e-16,-2.9706271226067e-16,4.54940691203576e-16,2.74622127511938e-16,-3.48793535649132e-16,5.74085105506411e-16,"Cosmopolitan AF1b"
"KR534252",1.4310189992675,3.28797381365635,2.67896922358618,0.021455127546399,-1.21803845531408,2.05091982755798,-0.721758829565309,-0.450363182531425,2.13476782336595,-0.491585409110715,-0.101443041414673,-0.630146644987181,-0.980536630823287,-0.466410941001593,0.128863334226342,0.724553739529958,-0.334799701822543,0.181555525658845,-0.324893064950529,1.04463337300408,1.52921038865764,0.936852042769348,-1.09633326410072,0.793661116486897,-0.520759608809808,-0.0737628203090157,-0.643631790131715,-0.276624087917486,0.125101520444195,-0.202793038533786,-0.0761770280394451,-0.55561465103819,-0.71157699260818,-0.248295054334967,-0.21905110947188,-0.039705183689251,0.238931950596024,0.265397120878317,0.0460799223743491,-0.199043463803432,-0.00387325682499515,-0.000757658608737003,1.24195235471163e-05,0.00140456335824704,-0.000715991577744162,-0.000668609634400483,-0.00115322392833317,-0.00019773806980107,9.64192386785906e-15,-2.35731054349685e-15,-5.02729789076784e-16,-2.39323925950346e-16,2.18463593753657e-16,9.8251789149761e-17,4.15535739382293e-16,-8.39488346361968e-16,1.70688318334676e-16,"Cosmopolitan AF1b"
"KR534253",1.66438884179337,3.59681748834715,3.72397253792313,-1.08220912239076,0.269931472233965,-1.40336788801586,0.483604029799937,0.349165978608486,-0.560935196553524,-0.703762537485272,0.923229004118099,-1.22590164139465,-0.736387847371226,-0.395651359894723,0.754297442585398,-0.103183510376119,-0.820851652356396,0.237407933581674,-0.897731712830428,-0.238634803093476,-0.0784314214845671,-0.430226851671948,-0.361561752563729,0.0634262582294824,0.45019663830395,-0.113510583940449,0.557140570082388,0.0713351951212359,0.0234109788816607,-0.225187044245585,0.327597425658244,-0.15798187716328,0.0825921303617997,-0.121522632179449,0.0419951989070847,0.226485250569124,-0.117803359612101,-0.085900371676786,-0.0399872996613374,0.0113089152940752,9.89240672126224e-05,0.000265238845962885,-0.000582307726551301,-0.000418491841329405,-5.98193762231854e-05,0.000183625814495822,0.000391271281494453,1.69177622863139e-05,9.89406308794802e-15,-2.26956826907777e-15,-2.57474338952021e-16,2.39064720081641e-16,5.51512393232009e-17,-2.11067235857233e-16,-1.54797916056055e-17,-3.80431841734733e-17,-1.76673109744294e-16,"Cosmopolitan AF1b"
"KR906735",1.17102669450492,3.69032737796893,2.00927644440659,1.25216871174135,-0.895525195482782,-0.209188544508282,0.0123911180962722,0.339196191255159,0.203956587765434,0.215704986250542,0.957456220742974,0.229045737654345,-0.365607347791354,-1.35030233224306,-1.68227948074429,-0.26186286490935,0.852285216251604,1.09842369118759,0.146277284039968,0.38372027772868,-0.815984974601265,0.720131694499696,0.0498200749946687,0.432269886268433,0.475213144248439,-0.221537030689447,0.0139047222681649,0.0134397342972034,-0.0592704369020436,-0.0855485073432054,-0.249983739064439,0.187859538004098,0.290097577023848,-0.0393949809666402,0.206010960324965,-0.0379728872104355,0.218504875014885,0.0917131070197984,-0.139968447919696,0.334022365241524,-0.00046307557125569,-0.000773384021373816,3.24010984471163e-05,-0.000137290546865035,0.000960792917529518,-0.000732337847598904,0.000113889944901846,-0.00081596312119299,1.05032371955956e-14,-1.63481740306771e-15,2.88643667054054e-16,-2.87623480145119e-16,1.63213592943297e-17,5.33869193952572e-16,3.60638835209091e-16,-3.1951895448158e-16,-3.47957266405595e-16,"Cosmopolitan AF1b"
"KR906736",1.19915935976074,3.62161808339473,2.18707590176985,1.1730201821927,-0.95986522783727,-0.0265328167261708,0.0205692092585365,0.149352574351522,0.147056024602292,0.157598250843822,0.944864349851559,0.175294214341992,-0.315531455243677,-1.44940332902687,-1.68939173214726,-0.0586530091390826,0.85414796050727,1.09220978208244,0.0442186604033599,0.384282916436158,-0.777715796122266,0.685772620214664,0.13259342965824,0.331984123491371,0.520247506010234,-0.217381175980212,-0.0131451858799009,0.149305355742881,-0.194141410180925,-0.0918055561693859,-0.423861696646411,0.216632490263705,0.387035619663805,0.0490883466305449,0.199061860958963,-0.021855169325895,0.19262529189645,0.135530808921828,-0.139990487468359,0.398619118531998,-0.000401614073260556,-0.000805544271564538,0.00011685170127411,-5.05556836123485e-05,0.000879210860928242,-0.000687992442138001,0.00015440724090503,-0.00082117354369635,1.06420150736738e-14,-1.67645076649115e-15,2.88643667054054e-16,-2.87623480145119e-16,1.63213592943297e-17,5.33869193952572e-16,3.46761047401277e-16,-2.08496652019064e-16,-2.3693496394308e-16,"Cosmopolitan AF1b"
"KR906739",2.77422609807695,3.51316518088527,2.22571003540544,0.508774774807338,-0.549532976415556,1.77676583912285,0.017596001889504,-0.779851975076408,1.76854475159508,0.185054002570315,0.0218014041711155,-0.809840325606433,-0.922795805743711,0.564596579292043,-0.450757339536743,1.02468080407304,0.0245512725108247,0.35179090879297,-0.475137556385178,0.150964755960947,-0.532496161216605,0.410302242898587,-0.592370206516707,0.241600951916692,-0.0652550467026154,0.131329789422294,-0.252057093166791,-0.456235902884241,0.468077774883529,0.404916173518701,-0.30603116830845,0.163393532017347,-0.0407965839013232,-0.0936282806572544,-0.169684965859836,0.114695466049407,0.0875749653679953,0.335840358700693,0.214979106983339,0.270705876410042,-0.00403398521549588,-0.000449843858137469,0.000243520171522614,0.00139670781123326,-0.00167526164449533,0.000111689996960948,-0.000247215939551421,-2.27222569229951e-05,1.03465286847641e-14,-1.89483480919707e-15,-4.1668042513214e-16,-9.8362640081753e-17,3.27437739090981e-16,4.54940691203576e-16,2.74622127511938e-16,-7.37371594267937e-16,1.89735931938327e-17,"Cosmopolitan AF1b"
"KR906741",1.70690787991317,3.9472187943379,2.72797026063059,-0.388830518174165,0.896058775469556,-0.355384981027836,0.39178055791866,-0.147780714999956,0.0734159854507875,-0.400362749045122,-0.0142955890296581,-1.01491543923658,-1.05087244179861,-0.222328831556684,-0.363156187371539,-0.0680691973834862,0.849088273278073,0.0436038332452837,0.347496716622344,0.0236097187254229,-0.400277560559182,0.985020676450381,0.696794248437931,-0.88113929247902,0.632149506326127,-0.193944349844025,-0.423688912103767,0.145954183381329,0.235176212547237,-0.495271485462013,-0.194935498275427,0.10216779885448,-0.0609797714235762,-0.144926827331575,0.069205696068508,-0.118223469592384,0.00803107104403565,-0.124365610874009,-0.123183895152977,-0.0949890938083333,8.78092287382907e-05,-0.00360792951041052,-0.000486654436561413,0.000123338020126262,0.000867776166435896,0.000507814744481108,-0.000218785116552614,0.000485554625411325,1.04325644889235e-14,-2.09160538075586e-15,4.81030729979339e-16,-7.49191698999597e-16,1.04445244324977e-16,1.30274448516975e-16,-2.74704846370027e-16,3.19727027934465e-16,-2.14535317520345e-16,"Cosmopolitan AF1b"
"KR906742",2.17288167123717,3.59108880173405,2.40168210385356,-0.60349681514705,-0.80435938343419,-0.143963158637172,1.6612221236199,0.860237881669123,-0.753519354203575,-0.619820255498642,-0.294884529345643,0.172861629050582,0.687438249676822,0.0761127039290247,0.36619937957157,0.500282749226915,0.133065832352948,0.115101682491276,0.882415118659035,0.213978505607199,-0.388514355926928,0.568231108936601,-0.243682444241249,-0.204379757458043,0.193790635382996,0.200761478314899,-0.193313172828758,0.67471231514184,0.0644750479921564,-0.380754010289766,0.0599968846998438,0.0655231205605991,0.0771535458747528,0.0119998004663742,0.118936539833449,-0.195265322715612,0.24334170829464,-0.010413544237206,0.104811153229075,0.0184012241732691,0.00143990119209243,-0.000573339755283536,-0.000635275786484505,8.25777946498753e-05,0.00115739538646664,-0.000477338419714171,-0.000262111675417218,0.000349380055805045,9.98847527907347e-15,-1.5503716562511e-15,-1.85103084795755e-16,-4.1612479161205e-16,1.32200819940606e-16,1.85785599748233e-16,-1.63682543907511e-16,-1.33398794530826e-17,-1.31268590673458e-16,"Cosmopolitan AF1b"
"KR906744",2.63235196706247,3.33946395076754,2.06672945643747,0.435353365928114,-0.645576212147011,1.95639181700568,-0.222089416822353,-0.605587276060217,1.79695149571246,-0.0223683421005025,-0.00223831768617694,-0.65294839054227,-0.391674389049476,0.367690381880938,-0.493833881600685,0.918565984799395,0.0601146087735593,0.737961704074746,-0.49947103962152,0.160886890523512,-0.556544416578512,0.519964998373653,-0.46145654234742,0.207378437223958,0.0381575798548225,0.0696831842866588,-0.270372093509416,-0.493031487000475,0.462320439869783,0.383944200096317,-0.230974816359987,0.0777074774991009,-0.00406398487212955,-0.205547047924909,-0.196304927219267,0.0979647378483688,0.0939588299743095,0.305075861652055,0.173715748115336,0.213771735076067,-0.00413075082572661,-0.000361004447844533,-4.65187137011066e-05,0.00134802755747617,-0.0015068195966954,0.000262577503307942,-0.000216865656337179,2.55440439392185e-05,1.03465286847641e-14,-1.79769029454237e-15,-3.05658122669624e-16,-9.8362640081753e-17,3.27437739090981e-16,4.54940691203576e-16,2.1911097628068e-16,-7.37371594267937e-16,-9.2048709268683e-17,"Cosmopolitan AF1b"
"KR906745",1.536677068075,3.69397520667945,3.38231175968285,-0.400848874786638,-0.00918765557071957,-1.41044844740534,0.0540893317823574,0.128057191133473,-0.507254953909641,-0.469211465768401,0.74259836647803,-1.16452123188298,-0.169153526995582,-0.125332024765865,0.227182485390878,0.23237392925858,0.139288928566006,0.097925195088026,-0.682098018373107,-0.32556512064934,0.141247391691969,0.137973934394942,-0.0998276745940214,0.162729598081765,-0.379736617927142,0.231580335422503,-0.0735444005984886,0.272390939933294,0.069559792301675,-0.0463868557680872,0.209455036885506,-0.386176940312647,0.0900947401679908,0.0301876621182189,0.00302810224772852,-0.234800562624128,-0.224314034178183,0.069086099807477,0.0650826309436175,0.0295802213029413,0.000474873531120514,0.000171855862499437,-0.000190407977836328,-8.66307996527085e-05,0.000291396656768132,0.000287910849929788,-0.000549925426089921,-9.91295143452205e-05,1.01567460897516e-14,-2.18216046102226e-15,-6.13657618359516e-16,-6.50513219874416e-17,-3.76751425485939e-17,-4.58159724177818e-17,2.08449606073129e-16,1.80572198280647e-16,3.68902597864624e-18,"Cosmopolitan AF1b"
